GRIMM Diameter, Qscat (1.33 + 0)
  32.25, 363.356811523
  32.26,  361.42578125
  32.27, 359.527313232
  32.28, 357.483825684
  32.29, 355.461547852
   32.3, 353.934448242
  32.31, 352.855133057
  32.32, 352.254333496
  32.33, 354.408569336
  32.34, 367.339691162
  32.35, 355.466766357
  32.36, 353.857147217
  32.37, 357.729675293
  32.38, 368.599578857
  32.39, 373.865325928
   32.4, 370.398803711
  32.41, 376.800811768
  32.42, 367.410217285
  32.43, 365.178497314
  32.44, 362.939025879
  32.45, 360.463195801
  32.46, 357.953460693
  32.47, 356.040710449
  32.48, 354.295135498
  32.49, 353.418609619
   32.5, 354.846801758
  32.51, 368.256469727
  32.52, 356.894226074
  32.53, 354.863739014
  32.54, 358.112182617
  32.55, 368.144836426
  32.56, 377.001617432
  32.57, 373.252593994
  32.58, 375.015350342
  32.59, 371.052398682
   32.6, 368.851135254
  32.61, 366.583892822
  32.62, 363.911132812
  32.63, 361.045196533
  32.64, 358.881988525
  32.65, 356.383392334
  32.66, 355.132354736
  32.67, 355.893096924
  32.68, 368.687164307
  32.69, 358.272491455
   32.7, 355.963012695
  32.71, 358.671081543
  32.72, 367.400939941
  32.73, 379.490997314
  32.74, 375.755432129
  32.75,  376.70703125
  32.76, 374.985321045
  32.77, 373.172210693
  32.78, 371.294036865
  32.79, 368.834411621
   32.8, 365.941131592
  32.81, 364.083129883
  32.82,  360.63067627
  32.83, 359.044921875
  32.84, 359.216888428
  32.85, 370.989501953
  32.86, 361.703186035
  32.87, 359.132415771
  32.88, 361.377288818
  32.89, 368.805969238
   32.9,  383.25579834
  32.91, 379.159606934
  32.92, 380.803619385
  32.93, 380.050628662
  32.94, 378.687103271
  32.95, 377.275390625
  32.96, 375.112335205
  32.97, 372.266845703
  32.98,  372.26361084
  32.99,  366.45513916
     33, 364.528686523
  33.01, 364.072937012
  33.02, 374.677307129
  33.03, 366.487792969
  33.04, 363.522094727
  33.05, 365.305541992
  33.06, 371.544769287
  33.07, 387.820373535
  33.08, 383.702178955
  33.09, 385.891571045
   33.1, 385.747833252
  33.11, 384.663513184
  33.12, 383.690093994
  33.13, 381.843444824
  33.14, 379.041381836
  33.15, 386.895080566
  33.16, 372.565490723
  33.17, 370.056152344
  33.18,  368.87600708
  33.19, 377.719055176
   33.2, 370.673858643
  33.21, 367.146911621
  33.22, 368.297698975
  33.23, 373.327270508
  33.24, 390.392028809
  33.25, 386.835571289
  33.26, 389.391479492
  33.27, 389.914611816
  33.28, 389.101531982
  33.29, 388.615142822
   33.3, 387.146514893
  33.31, 384.438049316
  33.32, 381.468048096
  33.33, 377.376922607
  33.34, 374.333282471
  33.35, 372.354644775
  33.36, 379.017486572
  33.37, 373.287353516
  33.38, 369.097167969
  33.39,  369.40536499
   33.4, 373.015960693
  33.41, 388.985473633
  33.42, 387.680114746
  33.43, 390.549285889
  33.44,   391.9503479
  33.45, 391.380249023
  33.46, 391.528503418
  33.47, 390.762207031
  33.48, 388.509216309
  33.49,  385.07409668
   33.5, 381.561096191
  33.51, 378.302368164
  33.52, 375.849578857
  33.53, 380.569091797
  33.54, 375.950286865
  33.55,  371.41015625
  33.56, 371.022705078
  33.57,  373.40826416
  33.58,  386.82131958
  33.59,  388.62991333
   33.6, 390.897094727
  33.61,  393.32244873
  33.62, 393.005767822
  33.63, 393.918151855
  33.64,  394.13873291
  33.65, 392.638183594
  33.66, 389.642150879
  33.67,  386.50100708
  33.68, 383.390197754
  33.69, 380.861785889
   33.7, 384.194152832
  33.71, 380.462646484
  33.72, 375.866119385
  33.73, 374.942901611
  33.74, 376.272583008
  33.75, 386.701812744
  33.76, 389.718902588
  33.77, 392.357299805
  33.78, 395.679107666
  33.79, 395.303009033
   33.8, 396.658935547
  33.81, 397.806915283
  33.82, 397.158111572
  33.83, 394.870056152
  33.84, 392.299316406
  33.85, 389.639404297
  33.86, 387.389678955
  33.87, 390.008972168
  33.88, 387.134613037
  33.89, 382.832122803
   33.9,  381.72869873
  33.91, 382.415466309
  33.92, 390.296691895
  33.93, 394.800262451
  33.94, 396.672821045
  33.95, 400.519378662
  33.96, 399.665863037
  33.97, 400.964385986
  33.98, 402.543640137
  33.99,  402.21572876
     34, 400.116088867
  34.01, 397.753540039
  34.02, 395.301940918
  34.03, 393.207336426
  34.04, 395.294769287
  34.05, 393.235443115
  34.06, 389.274047852
  34.07, 388.147857666
  34.08, 388.444213867
  34.09, 394.252960205
   34.1, 400.876800537
  34.11, 401.535614014
  34.12,  405.90133667
  34.13, 404.415985107
  34.14, 405.442901611
  34.15, 407.339996338
  34.16, 407.115386963
  34.17, 404.708312988
  34.18,   402.0965271
  34.19, 399.420501709
   34.2, 397.086486816
  34.21, 398.239532471
  34.22,  396.81628418
  34.23, 393.132904053
  34.24, 391.956085205
  34.25, 391.960540771
  34.26, 396.130767822
  34.27, 404.586242676
  34.28, 404.262268066
  34.29, 409.625274658
   34.3, 407.700714111
  34.31, 408.464996338
  34.32, 410.962036133
  34.33, 411.351898193
  34.34, 408.399963379
  34.35, 405.492340088
  34.36, 402.502746582
  34.37, 399.859619141
  34.38, 400.297271729
  34.39, 398.866485596
   34.4, 395.473449707
  34.41, 394.264404297
  34.42, 394.071472168
  34.43, 397.064849854
  34.44,  406.61831665
  34.45, 405.390228271
  34.46,  412.04699707
  34.47, 409.968780518
  34.48, 410.331665039
  34.49, 413.634033203
   34.5, 427.134185791
  34.51, 412.009155273
  34.52, 409.025787354
  34.53, 405.877441406
  34.54,  403.03137207
  34.55, 402.944152832
  34.56, 401.240844727
  34.57, 398.252624512
  34.58, 397.122039795
  34.59, 396.921203613
   34.6, 399.755401611
  34.61, 409.256469727
  34.62,  407.32611084
  34.63, 415.140380859
  34.64, 413.287628174
  34.65, 413.207183838
  34.66, 417.305847168
  34.67, 418.930541992
  34.68, 417.171356201
  34.69, 414.276031494
   34.7,     411.09375
  34.71,  408.08380127
  34.72,  407.65838623
  34.73, 405.494842529
  34.74, 402.689056396
  34.75, 401.521942139
  34.76, 401.279632568
  34.77, 402.960723877
  34.78, 413.463104248
  34.79, 410.963775635
   34.8, 419.961486816
  34.81, 418.528961182
  34.82, 417.720214844
  34.83, 422.379333496
  34.84, 425.294708252
  34.85, 423.928222656
  34.86, 421.212677002
  34.87, 418.112213135
  34.88, 414.990814209
  34.89, 414.259277344
   34.9, 411.529510498
  34.91,  408.66027832
  34.92, 407.200531006
  34.93, 406.644378662
  34.94, 407.757141113
  34.95, 418.558319092
  34.96,  415.26864624
  34.97, 424.891571045
  34.98, 424.011535645
  34.99, 422.343231201
     35, 427.450683594
  35.01, 431.737915039
  35.02,  430.61126709
  35.03,  427.78112793
  35.04, 424.573822021
  35.05, 421.173217773
  35.06, 419.932983398
  35.07, 416.747558594
  35.08, 413.515686035
  35.09, 411.496856689
   35.1, 410.363037109
  35.11, 410.690979004
  35.12, 421.097503662
  35.13, 417.205688477
  35.14, 427.392822266
  35.15, 427.816589355
  35.16, 424.990814209
  35.17, 430.382232666
  35.18, 436.518157959
  35.19,  436.11026001
   35.2, 433.278442383
  35.21, 430.108856201
  35.22, 426.540985107
  35.23, 425.046447754
  35.24, 421.071990967
  35.25, 417.442260742
  35.26, 414.755157471
  35.27, 412.867645264
  35.28, 412.227203369
  35.29, 421.575195312
   35.3,  416.91583252
  35.31, 426.847290039
  35.32, 429.011138916
  35.33, 424.737548828
  35.34, 430.110107422
  35.35, 438.224487305
  35.36, 439.536987305
  35.37, 437.216796875
  35.38, 434.580169678
  35.39, 431.344421387
   35.4, 430.484130859
  35.41, 425.721710205
  35.42, 422.105743408
  35.43, 419.074127197
  35.44,  416.75592041
  35.45, 415.228637695
  35.46, 422.776275635
  35.47, 417.497406006
  35.48, 426.348754883
  35.49, 430.666809082
   35.5, 424.674804688
  35.51,  431.24105835
  35.52,  438.51864624
  35.53, 441.739471436
  35.54, 440.022674561
  35.55,  438.27947998
  35.56, 435.825439453
  35.57, 436.824462891
  35.58, 431.001617432
  35.59, 427.869598389
   35.6, 425.014434814
  35.61, 422.456573486
  35.62,  420.85836792
  35.63, 426.962127686
  35.64, 421.531066895
  35.65, 429.172729492
  35.66, 435.615081787
  35.67, 427.931732178
  35.68, 430.796966553
  35.69, 440.633300781
   35.7, 445.841766357
  35.71, 444.355010986
  35.72, 443.191436768
  35.73, 441.330718994
  35.74, 445.597595215
  35.75, 437.272735596
  35.76, 434.626464844
  35.77, 432.040466309
  35.78, 429.591918945
  35.79, 427.854980469
   35.8, 432.485473633
  35.81, 427.434020996
  35.82, 433.889648438
  35.83, 442.646911621
  35.84, 432.709228516
  35.85, 434.505157471
  35.86, 444.042327881
  35.87, 451.108154297
  35.88, 449.245697021
  35.89, 448.225250244
   35.9, 446.761657715
  35.91, 457.632263184
  35.92, 443.202850342
  35.93, 440.870178223
  35.94, 438.437316895
  35.95, 435.996154785
  35.96, 434.066101074
  35.97, 437.214996338
  35.98, 432.660736084
  35.99, 437.801452637
     36, 449.131439209
  36.01, 437.308624268
  36.02, 437.531707764
  36.03, 446.246734619
  36.04, 455.580566406
  36.05, 453.323608398
  36.06, 451.966400146
  36.07, 450.514434814
  36.08, 460.910797119
  36.09, 446.923828125
   36.1, 444.776397705
  36.11, 442.478485107
  36.12,  440.08493042
  36.13, 438.087005615
  36.14, 439.607025146
  36.15, 435.977935791
  36.16, 439.900787354
  36.17, 453.430633545
  36.18, 440.658630371
  36.19, 439.543121338
   36.2, 447.102081299
  36.21, 458.702484131
  36.22, 456.720916748
  36.23, 454.942657471
  36.24, 453.511016846
  36.25, 455.607025146
  36.26, 449.521697998
  36.27,  447.39944458
  36.28,  447.22052002
  36.29, 442.690032959
   36.3, 440.647186279
  36.31, 440.707580566
  36.32, 437.891723633
  36.33, 440.703887939
  36.34,  455.58706665
  36.35, 442.921905518
  36.36, 440.631958008
  36.37, 446.793182373
  36.38, 459.949981689
  36.39, 459.548248291
   36.4, 457.670654297
  36.41, 456.677825928
  36.42,  456.07723999
  36.43, 452.854125977
  36.44, 450.936096191
  36.45, 448.816162109
  36.46, 446.555480957
  36.47, 444.623260498
  36.48, 443.763031006
  36.49, 441.654296875
   36.5, 443.645111084
  36.51, 458.812988281
  36.52, 447.152191162
  36.53, 444.118652344
  36.54, 448.954437256
  36.55, 462.312133789
  36.56, 464.011413574
  36.57, 461.813812256
  36.58, 461.294586182
  36.59, 459.903167725
   36.6, 457.632202148
  36.61, 455.891082764
  36.62, 453.933013916
  36.63,  451.81262207
  36.64, 450.019775391
  36.65, 448.682769775
  36.66, 447.187316895
  36.67,   448.8019104
  36.68, 463.858581543
  36.69, 453.548980713
   36.7, 450.007537842
  36.71, 453.899627686
  36.72, 466.806793213
  36.73,  471.42276001
  36.74, 468.353149414
  36.75, 468.064788818
  36.76, 466.278625488
  36.77, 464.066741943
  36.78, 462.085784912
  36.79, 459.826416016
   36.8, 457.349639893
  36.81, 455.176635742
  36.82, 453.141143799
  36.83, 451.636688232
  36.84, 452.595672607
  36.85, 466.676757812
  36.86, 458.709197998
  36.87, 454.671936035
  36.88, 457.898864746
  36.89, 469.858734131
   36.9, 478.582183838
  36.91, 474.729095459
  36.92, 474.894561768
  36.93, 473.063446045
  36.94, 470.935791016
  36.95, 468.793609619
  36.96, 466.175750732
  36.97, 463.144561768
  36.98, 460.292297363
  36.99, 457.227935791
     37,  455.17755127
  37.01, 455.111816406
  37.02, 467.194549561
  37.03, 461.591033936
  37.04, 456.721343994
  37.05, 459.155029297
  37.06, 469.529571533
  37.07, 482.689208984
  37.08, 478.240112305
  37.09, 479.122131348
   37.1, 477.485412598
  37.11,  475.65246582
  37.12, 473.773895264
  37.13, 471.169311523
  37.14, 467.917785645
  37.15, 464.655853271
  37.16,  460.76171875
  37.17, 458.109985352
  37.18, 456.980865479
  37.19, 466.416046143
   37.2, 463.142364502
  37.21, 457.562530518
  37.22, 459.167785645
  37.23, 467.519378662
  37.24, 484.222045898
  37.25, 479.676483154
  37.26, 481.596923828
  37.27, 480.604064941
  37.28, 479.355377197
  37.29, 478.129974365
   37.3, 475.979431152
  37.31, 472.898651123
  37.32, 469.596191406
  37.33,   465.2449646
  37.34, 462.166015625
  37.35, 460.269226074
  37.36, 466.742553711
  37.37, 465.657104492
  37.38, 459.436553955
  37.39, 460.345245361
   37.4, 466.871063232
  37.41, 485.369842529
  37.42, 481.286315918
  37.43, 484.497558594
  37.44, 484.270782471
  37.45,  483.70300293
  37.46, 483.452728271
  37.47, 482.199371338
  37.48, 479.775909424
  37.49, 476.905578613
   37.5, 472.668426514
  37.51, 469.448547363
  37.52,  467.08102417
  37.53, 471.303649902
  37.54, 471.442596436
  37.55, 464.629455566
  37.56, 464.741790771
  37.57, 469.476623535
  37.58, 488.036071777
  37.59, 484.527923584
   37.6, 488.527984619
  37.61, 488.439208984
  37.62, 488.168151855
  37.63, 488.732177734
  37.64, 488.346374512
  37.65,  486.64541626
  37.66,  484.39944458
  37.67, 480.546783447
  37.68, 477.485870361
  37.69, 474.994476318
   37.7, 477.628265381
  37.71, 479.109954834
  37.72, 471.734436035
  37.73, 471.163635254
  37.74, 474.397216797
  37.75, 491.643585205
  37.76, 489.676879883
  37.77, 501.248260498
  37.78, 493.972076416
  37.79, 493.313476562
   37.8, 494.026916504
  37.81, 493.942474365
  37.82, 492.474639893
  37.83, 490.569976807
  37.84, 486.761444092
  37.85, 483.711303711
  37.86, 481.037078857
  37.87, 482.259765625
  37.88, 484.912567139
  37.89, 477.063049316
   37.9, 475.894348145
  37.91, 477.843536377
  37.92, 492.489593506
  37.93, 493.517089844
  37.94, 496.805236816
  37.95, 498.097747803
  37.96, 497.014404297
  37.97, 498.034332275
  37.98, 498.406860352
  37.99, 497.131500244
     38, 495.623168945
  38.01, 491.581359863
  38.02, 488.479980469
  38.03, 485.590026855
  38.04, 485.509246826
  38.05, 488.999603271
  38.06,  480.85848999
  38.07, 479.081054688
  38.08, 479.850250244
  38.09, 490.869354248
   38.1, 494.647155762
  38.11, 497.434448242
  38.12, 499.976257324
  38.13, 498.316864014
  38.14, 499.520721436
  38.15, 500.521240234
  38.16, 499.634796143
  38.17, 499.449401855
  38.18, 494.833587646
  38.19, 492.059875488
   38.2, 489.435852051
  38.21,  488.90335083
  38.22, 492.665496826
  38.23, 484.974914551
  38.24, 483.125488281
  38.25, 483.307067871
  38.26, 491.332397461
  38.27,  497.14276123
  38.28, 499.465545654
  38.29, 503.227386475
   38.3, 500.787445068
  38.31, 501.894439697
  38.32, 503.523010254
  38.33, 502.968841553
  38.34, 514.269592285
  38.35, 498.663757324
  38.36, 496.133575439
  38.37, 493.800994873
  38.38, 493.210876465
  38.39, 496.915405273
   38.4, 490.098480225
  38.41, 488.575561523
  38.42, 488.698425293
  38.43, 494.693572998
  38.44,  501.98324585
  38.45, 503.802612305
  38.46, 509.007476807
  38.47, 506.131622314
  38.48, 506.989349365
  38.49, 509.177062988
   38.5, 508.788848877
  38.51, 507.722045898
  38.52, 504.545654297
  38.53, 502.053070068
  38.54, 499.753326416
  38.55, 498.969024658
  38.56,   502.3152771
  38.57, 496.178222656
  38.58,    494.859375
  38.59, 494.939086914
   38.6, 499.518371582
  38.61, 508.245635986
  38.62, 509.279541016
  38.63, 516.175048828
  38.64, 512.744384766
  38.65, 513.038635254
  38.66, 515.810791016
  38.67, 515.586303711
  38.68, 513.409423828
  38.69, 510.853057861
   38.7, 508.121124268
  38.71, 505.580505371
  38.72, 504.337219238
  38.73, 507.246002197
  38.74, 501.560089111
  38.75, 500.272399902
  38.76, 500.232025146
  38.77, 503.606201172
  38.78, 513.928344727
  38.79, 513.992614746
   38.8, 522.859680176
  38.81, 519.327514648
  38.82, 518.865539551
  38.83, 522.262329102
  38.84, 522.249206543
  38.85, 519.364929199
  38.86, 516.285888672
  38.87, 512.965637207
  38.88, 509.785797119
  38.89, 507.730773926
   38.9, 509.557006836
  38.91, 504.023132324
  38.92, 502.420318604
  38.93, 502.025604248
  38.94, 504.365600586
  38.95, 515.962280273
  38.96, 514.638305664
  38.97, 525.542724609
  38.98, 522.873718262
  38.99, 521.845214844
     39, 526.493469238
  39.01, 527.810668945
  39.02, 524.913696289
  39.03, 521.651489258
  39.04, 518.040649414
  39.05, 514.364929199
  39.06, 511.566680908
  39.07, 512.177856445
  39.08, 506.594512939
  39.09, 504.388641357
   39.1, 503.329864502
  39.11, 504.588653564
  39.12, 515.611999512
  39.13, 513.223999023
  39.14, 525.386413574
  39.15, 524.291015625
  39.16, 522.419555664
  39.17, 528.138366699
  39.18, 531.581237793
  39.19, 529.447875977
   39.2, 526.643188477
  39.21, 523.420959473
  39.22, 519.937683105
  39.23, 517.174377441
  39.24, 516.622253418
  39.25, 511.513427734
  39.26, 509.037689209
  39.27, 507.555908203
  39.28, 508.091644287
  39.29, 518.883056641
   39.3, 514.632995605
  39.31, 527.055236816
  39.32, 527.760803223
  39.33, 524.621276855
  39.34,  530.73059082
  39.35, 536.285827637
  39.36, 534.961669922
  39.37,  532.50390625
  39.38, 529.760620117
  39.39, 526.553222656
   39.4, 523.907897949
  39.41, 522.682495117
  39.42, 517.995727539
  39.43, 515.325927734
  39.44, 513.468200684
  39.45, 513.346191406
  39.46, 524.520324707
  39.47, 518.025817871
  39.48, 530.102416992
  39.49, 533.270690918
   39.5, 528.734924316
  39.51, 534.808166504
  39.52, 542.531677246
  39.53, 542.175048828
  39.54, 539.925231934
  39.55, 537.625366211
  39.56, 534.705383301
  39.57, 532.163452148
  39.58, 530.356567383
  39.59, 525.911132812
   39.6, 522.889160156
  39.61, 520.464111328
  39.62, 519.472473145
  39.63, 530.650024414
  39.64, 522.005371094
  39.65, 533.148803711
  39.66, 538.730712891
  39.67, 532.022033691
  39.68, 537.391479492
  39.69, 547.326660156
   39.7, 548.043762207
  39.71,  545.74395752
  39.72, 543.782409668
  39.73, 541.183410645
  39.74, 538.838195801
  39.75, 536.752868652
  39.76, 532.702453613
  39.77, 529.500610352
  39.78, 526.621765137
  39.79, 524.816223145
   39.8,  535.81237793
  39.81, 524.924438477
  39.82, 534.257141113
  39.83, 542.934204102
  39.84, 533.938598633
  39.85, 537.725463867
  39.86, 548.863464355
  39.87, 551.355895996
  39.88, 548.783630371
  39.89, 547.006713867
   39.9, 544.693908691
  39.91,  542.62878418
  39.92, 540.449584961
  39.93, 536.926208496
  39.94, 533.807922363
  39.95, 530.792724609
  39.96, 528.591064453
  39.97, 539.193359375
  39.98, 526.856506348
  39.99, 534.308959961
     40,      546.0625
  40.01, 535.255187988
  40.02,  537.28894043
  40.03,  548.51550293
  40.04, 553.945251465
  40.05, 551.417053223
  40.06, 550.009521484
  40.07, 548.088684082
  40.08, 546.428588867
  40.09, 544.257507324
   40.1, 541.438842773
  40.11, 538.685180664
  40.12, 535.825805664
  40.13, 533.651428223
  40.14, 544.542907715
  40.15, 530.390869141
  40.16, 535.795166016
  40.17, 549.647827148
  40.18, 537.776550293
  40.19, 537.949462891
   40.2, 548.408691406
  40.21, 556.544616699
  40.22, 554.047729492
  40.23, 552.911437988
  40.24, 551.487182617
  40.25, 550.396484375
  40.26, 548.605102539
  40.27, 546.709655762
  40.28,  544.70703125
  40.29, 542.455444336
   40.3, 540.583618164
  40.31, 552.677429199
  40.32, 537.321655273
  40.33, 541.335266113
  40.34, 556.894836426
  40.35, 544.674682617
  40.36, 543.144897461
  40.37, 552.102478027
  40.38, 562.466430664
  40.39, 559.796691895
   40.4, 558.359985352
  40.41, 556.782531738
  40.42, 555.533081055
  40.43, 553.486755371
  40.44, 551.939941406
  40.45, 550.338378906
  40.46, 548.518859863
  40.47, 546.994689941
  40.48, 560.149169922
  40.49, 544.172729492
   40.5, 547.335266113
  40.51, 564.096435547
  40.52, 552.559204102
  40.53, 549.903320312
  40.54, 557.598388672
  40.55, 570.479675293
  40.56, 568.164001465
  40.57, 566.065368652
  40.58, 564.030151367
  40.59, 562.191345215
   40.6, 559.347229004
  40.61, 557.469421387
  40.62, 555.575805664
  40.63, 553.511047363
  40.64, 551.720214844
  40.65, 564.134216309
  40.66, 548.424377441
  40.67, 550.546264648
  40.68, 567.483215332
  40.69,  557.67565918
   40.7, 553.830932617
  40.71, 560.046081543
  40.72, 574.853942871
  40.73, 574.339904785
  40.74, 572.020812988
  40.75, 570.017089844
  40.76, 567.963378906
  40.77, 564.211425781
  40.78,  561.96673584
  40.79, 559.701904297
   40.8,  557.28717041
  40.81, 555.127746582
  40.82, 565.738525391
  40.83, 551.047851562
  40.84, 552.176879883
  40.85, 567.893127441
  40.86, 560.834289551
  40.87, 557.005859375
  40.88,  560.62713623
  40.89,   575.9609375
   40.9,   578.4453125
  40.91, 576.088134766
  40.92,  574.51373291
  40.93, 572.776489258
  40.94, 568.163757324
  40.95, 565.736694336
  40.96, 563.218261719
  40.97, 562.406738281
  40.98, 557.979064941
  40.99, 565.874206543
     41, 553.223144531
  41.01, 553.584594727
  41.02, 566.921142578
  41.03, 563.301513672
  41.04, 557.823791504
  41.05, 561.552856445
  41.06, 576.065734863
  41.07, 582.315979004
  41.08, 580.328308105
  41.09, 579.926330566
   41.1, 579.577819824
  41.11, 574.028503418
  41.12, 571.651062012
  41.13, 569.052490234
  41.14, 566.138977051
  41.15, 563.266479492
  41.16, 567.733825684
  41.17, 557.661315918
  41.18,  557.25970459
  41.19, 567.785339355
   41.2, 566.863037109
  41.21, 560.903747559
  41.22, 563.907409668
  41.23, 576.947753906
  41.24, 587.003662109
  41.25, 585.171813965
  41.26,  586.19140625
  41.27, 589.860412598
  41.28, 581.490722656
  41.29, 579.547058105
   41.3, 577.238830566
  41.31, 574.450012207
  41.32, 571.483276367
  41.33, 572.987182617
  41.34, 565.334106445
  41.35, 564.212097168
  41.36, 572.061828613
  41.37, 573.343017578
  41.38, 566.586120605
  41.39, 568.756713867
   41.4, 579.742675781
  41.41, 593.447875977
  41.42, 591.293212891
  41.43, 593.385009766
  41.44, 610.518493652
  41.45, 589.130187988
  41.46, 587.360229492
  41.47, 585.112976074
  41.48, 582.293273926
  41.49, 579.161621094
   41.5, 578.184204102
  41.51, 572.345947266
  41.52, 570.457336426
  41.53, 575.658874512
  41.54,  578.92401123
  41.55, 571.172302246
  41.56, 572.494262695
  41.57, 581.410827637
  41.58, 598.582519531
  41.59,  596.18572998
   41.6, 599.524108887
  41.61, 600.821655273
  41.62, 595.861328125
  41.63, 594.317932129
  41.64, 592.130126953
  41.65, 589.225402832
  41.66, 585.877075195
  41.67, 583.078674316
  41.68, 578.074829102
  41.69, 575.268188477
   41.7, 577.867553711
  41.71, 582.719482422
  41.72, 573.440673828
  41.73, 573.488769531
  41.74, 579.889465332
  41.75, 599.004516602
  41.76, 596.934997559
  41.77, 601.706298828
  41.78,  601.45880127
  41.79, 599.457641602
   41.8, 598.674865723
  41.81,  597.08996582
  41.82, 594.624084473
  41.83,  591.60168457
  41.84, 588.238098145
  41.85,  583.90637207
  41.86, 580.729309082
  41.87, 581.506469727
  41.88, 587.106811523
  41.89,  576.76348877
   41.9, 575.680419922
  41.91, 579.761779785
  41.92, 598.237976074
  41.93, 596.431335449
  41.94, 602.047607422
  41.95,  602.53112793
  41.96, 600.989562988
  41.97, 601.030029297
  41.98, 600.270385742
  41.99, 598.480041504
     42, 596.121337891
  42.01, 593.072753906
  42.02, 589.539733887
  42.03, 586.637817383
  42.04,  586.61932373
  42.05, 593.219726562
  42.06, 582.315490723
  42.07, 580.721130371
  42.08,  583.30255127
  42.09, 600.020263672
   42.1, 598.710754395
  42.11, 604.809020996
  42.12, 606.565246582
  42.13, 604.906677246
  42.14, 605.443115234
  42.15, 605.311584473
  42.16,  603.96282959
  42.17, 602.091918945
  42.18, 599.540100098
  42.19,  596.61541748
   42.2, 594.116027832
  42.21, 593.881347656
  42.22, 600.988708496
  42.23,  589.77142334
  42.24, 588.014465332
  42.25,  589.64666748
  42.26,  604.03112793
  42.27, 603.916809082
  42.28, 609.986633301
  42.29, 612.912597656
   42.3, 610.693908691
  42.31, 611.429138184
  42.32,  611.71685791
  42.33, 610.467285156
  42.34, 608.756835938
  42.35, 606.481201172
  42.36, 603.945922852
  42.37,  601.73260498
  42.38, 601.254821777
  42.39, 609.289550781
   42.4, 597.785217285
  42.41, 595.884277344
  42.42, 596.716003418
  42.43, 608.271240234
  42.44, 609.995239258
  42.45, 615.543212891
  42.46, 619.862121582
  42.47, 616.675842285
  42.48, 617.081420898
  42.49, 617.436401367
   42.5, 615.732421875
  42.51, 613.575866699
  42.52, 611.066772461
  42.53, 608.527832031
  42.54,  606.34564209
  42.55, 605.587890625
  42.56, 614.434631348
  42.57, 602.783691406
  42.58, 600.940185547
  42.59, 601.335327148
   42.6, 610.100646973
  42.61, 614.406555176
  42.62,  619.63458252
  42.63, 626.097473145
  42.64, 622.111816406
  42.65, 622.079467773
  42.66,     622.84375
  42.67, 620.792907715
  42.68, 617.984008789
  42.69, 614.823120117
   42.7,  611.81854248
  42.71, 609.240966797
  42.72, 607.892456055
  42.73,  616.79901123
  42.74, 605.088500977
  42.75, 603.219909668
  42.76,  603.25402832
  42.77, 609.669555664
  42.78, 615.685668945
  42.79, 619.981994629
   42.8, 629.054077148
  42.81, 625.274414062
  42.82, 625.162597656
  42.83, 627.054748535
  42.84, 625.370056152
  42.85, 622.319335938
  42.86, 618.919494629
  42.87, 615.672851562
  42.88, 612.872070312
  42.89,  611.23840332
   42.9, 620.082885742
  42.91, 608.315307617
  42.92, 606.495666504
  42.93, 606.334289551
  42.94, 611.113647461
  42.95, 618.010559082
  42.96, 620.985351562
  42.97, 632.303649902
  42.98, 629.166564941
  42.99, 628.641845703
     43, 631.791442871
  43.01,  630.99230957
  43.02, 627.990234375
  43.03, 624.581237793
  43.04, 621.188598633
  43.05, 618.192138672
  43.06, 616.374206543
  43.07, 624.922668457
  43.08, 613.275268555
  43.09, 611.672424316
   43.1,   611.5859375
  43.11, 615.580383301
  43.12,  623.61151123
  43.13, 629.186340332
  43.14, 637.878295898
  43.15, 636.128967285
  43.16, 635.148620605
  43.17, 639.570861816
  43.18, 639.889770508
  43.19, 636.787414551
   43.2, 633.079345703
  43.21, 629.277526855
  43.22, 625.754394531
  43.23, 623.334716797
  43.24, 631.065307617
  43.25, 619.162475586
  43.26, 617.202575684
  43.27,  616.65612793
  43.28, 619.517456055
  43.29, 629.137145996
   43.3, 627.862304688
  43.31, 642.233093262
  43.32, 642.596984863
  43.33, 640.994934082
  43.34, 646.747924805
  43.35, 648.877624512
  43.36, 646.161987305
  43.37, 642.273742676
  43.38, 638.258544922
  43.39, 634.278625488
   43.4, 631.176574707
  43.41, 637.696594238
  43.42,  625.62109375
  43.43, 622.957641602
  43.44, 621.519348145
  43.45, 622.913391113
  43.46, 633.628479004
  43.47, 628.916809082
  43.48,  643.86529541
  43.49, 646.566223145
   43.5, 643.704772949
  43.51, 650.394470215
  43.52, 654.939331055
  43.53, 653.700561523
  43.54, 648.959228516
  43.55, 644.937316895
  43.56,  640.69934082
  43.57, 637.265075684
  43.58, 642.217956543
  43.59,  630.68572998
   43.6, 627.453308105
  43.61, 625.176269531
  43.62, 625.174438477
  43.63, 636.891906738
  43.64, 628.579833984
  43.65, 642.669555664
  43.66, 648.359985352
  43.67, 643.839172363
  43.68, 650.604492188
  43.69, 657.858642578
   43.7, 661.249389648
  43.71, 653.672241211
  43.72,  650.13293457
  43.73, 646.073608398
  43.74, 642.652099609
  43.75, 646.148681641
  43.76, 635.603210449
  43.77, 632.083068848
  43.78, 629.204589844
  43.79, 628.134277344
   43.8, 640.933837891
  43.81, 628.738647461
  43.82, 640.829467773
  43.83, 649.545349121
  43.84, 643.467834473
  43.85, 649.649841309
  43.86, 659.399230957
  43.87, 660.179870605
  43.88, 657.948303223
  43.89, 655.435241699
   43.9, 652.098693848
