GRIMM Diameter, Qscat (1.54 + 0.003)
  50.62, 238.473693848
  50.63, 238.621887207
  50.64, 238.798278809
  50.65, 238.989852905
  50.66, 239.179534912
  50.67, 239.349853516
  50.68, 239.485107422
  50.69, 239.573348999
   50.7, 239.609024048
  50.71, 239.593963623
  50.72, 239.536254883
  50.73, 239.450546265
  50.74, 239.353851318
  50.75, 239.264633179
  50.76, 239.197845459
  50.77, 239.166015625
  50.78, 239.175170898
  50.79, 239.225570679
   50.8, 239.311706543
  50.81, 239.422348022
  50.82, 239.542022705
  50.83, 239.653076172
  50.84, 239.740402222
  50.85, 239.789398193
  50.86, 239.793762207
  50.87, 239.752578735
  50.88, 239.672943115
  50.89, 239.566741943
   50.9, 239.450653076
  50.91, 239.341049194
  50.92, 239.255386353
  50.93, 239.206329346
  50.94, 239.202713013
  50.95, 239.247039795
  50.96,  239.33555603
  50.97, 239.458740234
  50.98, 239.601104736
  50.99, 239.745574951
     51, 239.874435425
  51.01, 239.972732544
  51.02, 240.030975342
  51.03,  240.04675293
  51.04, 240.023895264
  51.05, 239.972381592
  51.06, 239.907409668
  51.07, 239.844665527
  51.08, 239.801040649
  51.09, 239.790985107
   51.1, 239.825592041
  51.11,  239.90953064
  51.12, 240.041473389
  51.13, 240.212463379
  51.14, 240.409072876
  51.15, 240.614013672
  51.16, 240.807983398
  51.17, 240.975585938
  51.18, 241.105834961
  51.19, 241.192474365
   51.2, 241.238388062
  51.21, 241.249664307
  51.22, 241.239807129
  51.23, 241.222900391
  51.24, 241.216918945
  51.25, 241.236999512
  51.26, 241.295700073
  51.27, 241.400085449
  51.28, 241.551193237
  51.29, 241.741790771
   51.3, 241.959991455
  51.31, 242.187973022
  51.32,  242.40802002
  51.33,  242.60319519
  51.34, 242.759628296
  51.35,  242.86958313
  51.36, 242.931427002
  51.37, 242.949462891
  51.38, 242.933944702
  51.39, 242.898010254
   51.4, 242.858352661
  51.41, 242.831665039
  51.42, 242.831970215
  51.43, 242.868942261
  51.44, 242.946624756
  51.45, 243.061416626
  51.46, 243.203094482
  51.47, 243.356430054
  51.48, 243.504745483
  51.49, 243.630706787
   51.5, 243.721343994
  51.51,  243.76612854
  51.52, 243.762207031
  51.53, 243.711654663
  51.54, 243.622558594
  51.55, 243.508483887
  51.56, 243.385406494
  51.57, 243.272262573
  51.58,   243.1849823
  51.59, 243.136703491
   51.6, 243.134185791
  51.61, 243.176254272
  51.62, 243.256851196
  51.63, 243.362228394
  51.64, 243.477218628
  51.65,  243.58454895
  51.66, 243.669937134
  51.67, 243.722137451
  51.68, 243.734024048
  51.69, 243.704879761
   51.7, 243.641677856
  51.71,  243.55406189
  51.72, 243.459365845
  51.73,  243.37348938
  51.74, 243.314910889
  51.75, 243.296508789
  51.76, 243.326187134
  51.77,  243.40512085
  51.78, 243.527938843
  51.79, 243.682754517
   51.8, 243.854904175
  51.81, 244.027526855
  51.82, 244.184387207
  51.83, 244.311813354
  51.84,  244.40071106
  51.85, 244.447799683
  51.86, 244.456344604
  51.87, 244.434951782
  51.88, 244.399719238
  51.89, 244.366317749
   51.9, 244.352874756
  51.91, 244.373809814
  51.92, 244.438598633
  51.93, 244.549743652
  51.94, 244.704330444
  51.95,   244.8934021
  51.96, 245.102127075
  51.97, 245.315628052
  51.98, 245.516098022
  51.99,  245.68901062
     52, 245.823455811
  52.01, 245.913101196
  52.02, 245.959533691
  52.03, 245.969619751
  52.04, 245.956298828
  52.05, 245.936462402
  52.06, 245.927062988
  52.07, 245.943130493
  52.08, 245.995559692
  52.09, 246.089035034
   52.1, 246.222808838
  52.11,  246.38961792
  52.12, 246.577529907
  52.13, 246.770904541
  52.14, 246.953079224
  52.15, 247.107681274
  52.16, 247.221511841
  52.17, 247.287017822
  52.18, 247.302703857
  52.19, 247.274185181
   52.2,  247.21307373
  52.21, 247.135513306
  52.22, 247.057830811
  52.23, 246.996994019
  52.24, 246.965515137
  52.25, 246.970687866
  52.26,  247.01499939
  52.27, 247.094696045
  52.28,  247.19984436
  52.29, 247.316955566
   52.3, 247.429260254
  52.31, 247.520996094
  52.32, 247.577331543
  52.33, 247.589859009
  52.34, 247.555648804
  52.35, 247.478775024
  52.36, 247.370544434
  52.37, 247.244812012
  52.38, 247.120361328
  52.39, 247.013641357
   52.4, 246.938873291
  52.41, 246.907440186
  52.42, 246.923934937
  52.43,  246.98739624
  52.44,  247.08972168
  52.45, 247.218566895
  52.46, 247.357696533
  52.47, 247.489776611
  52.48, 247.599197388
  52.49,  247.67350769
   52.5, 247.708587646
  52.51, 247.704956055
  52.52,  247.67024231
  52.53, 247.617874146
  52.54, 247.563323975
  52.55, 247.522445679
  52.56, 247.510528564
  52.57, 247.539169312
  52.58,   247.6144104
  52.59, 247.737030029
   52.6, 247.901321411
  52.61, 248.095046997
  52.62, 248.302429199
  52.63, 248.505523682
  52.64, 248.687347412
  52.65, 248.835159302
  52.66,  248.94128418
  52.67, 249.004699707
  52.68, 249.031143188
  52.69, 249.030410767
   52.7, 249.016540527
  52.71, 249.006271362
  52.72, 249.014648438
  52.73,  249.05456543
  52.74, 249.134918213
  52.75, 249.259124756
  52.76, 249.422821045
  52.77, 249.616577148
  52.78, 249.826171875
  52.79, 250.033172607
   52.8, 250.222412109
  52.81, 250.378952026
  52.82, 250.493606567
  52.83, 250.563812256
  52.84, 250.591293335
  52.85, 250.584701538
  52.86, 250.556777954
  52.87, 250.521957397
  52.88, 250.495941162
  52.89, 250.493865967
   52.9, 250.525115967
  52.91, 250.595962524
  52.92, 250.704040527
  52.93, 250.842086792
  52.94, 250.996994019
  52.95, 251.152603149
  52.96, 251.292053223
  52.97, 251.401580811
  52.98,  251.46975708
  52.99, 251.492523193
     53, 251.469436646
  53.01, 251.407546997
  53.02, 251.317749023
  53.03, 251.214111328
  53.04, 251.114456177
  53.05, 251.033828735
  53.06, 250.985946655
  53.07, 250.977905273
  53.08, 251.011123657
  53.09, 251.080657959
   53.1, 251.175552368
  53.11, 251.281585693
  53.12, 251.382583618
  53.13, 251.464233398
  53.14,  251.51449585
  53.15, 251.526641846
  53.16, 251.500061035
  53.17, 251.437698364
  53.18, 251.350341797
  53.19,  251.25201416
   53.2, 251.158966064
  53.21, 251.088012695
  53.22, 251.054000854
  53.23,  251.06602478
  53.24, 251.127059937
  53.25, 251.233200073
  53.26, 251.375534058
  53.27, 251.539840698
  53.28, 251.710296631
  53.29, 251.871002197
   53.3, 252.008773804
  53.31, 252.113265991
  53.32, 252.180374146
  53.33, 252.211166382
  53.34, 252.213226318
  53.35, 252.198638916
  53.36, 252.182540894
  53.37, 252.181304932
  53.38, 252.209854126
  53.39, 252.277984619
   53.4, 252.390579224
  53.41, 252.545074463
  53.42, 252.733825684
  53.43, 252.944137573
  53.44, 253.159805298
  53.45, 253.366226196
  53.46, 253.547134399
  53.47, 253.691574097
  53.48, 253.792922974
  53.49, 253.850326538
   53.5, 253.868942261
  53.51, 253.860702515
  53.52,  253.84046936
  53.53, 253.824798584
  53.54,  253.82913208
  53.55, 253.865219116
  53.56, 253.940170288
  53.57, 254.054336548
  53.58, 254.202163696
  53.59, 254.374465942
   53.6, 254.555999756
  53.61, 254.731918335
  53.62, 254.886108398
  53.63, 255.005722046
  53.64, 255.081573486
  53.65, 255.110656738
  53.66, 255.096664429
  53.67, 255.049606323
  53.68, 254.983093262
  53.69, 254.913452148
   53.7, 254.857147217
  53.71, 254.826873779
  53.72, 254.831878662
  53.73, 254.874893188
  53.74, 254.953979492
  53.75, 255.061035156
  53.76,  255.18347168
  53.77, 255.305755615
  53.78, 255.412765503
  53.79, 255.489364624
   53.8, 255.526138306
  53.81, 255.517791748
  53.82, 255.466156006
  53.83, 255.379379272
  53.84, 255.270965576
  53.85, 255.156387329
  53.86, 255.052810669
  53.87, 254.974761963
  53.88, 254.933425903
  53.89,   254.9347229
   53.9, 254.978942871
  53.91,  255.06060791
  53.92, 255.169082642
  53.93, 255.290283203
  53.94, 255.407745361
  53.95, 255.507354736
  53.96, 255.576370239
  53.97, 255.609085083
  53.98, 255.604476929
  53.99, 255.569488525
     54, 255.515197754
  54.01, 255.455551147
  54.02,  255.40737915
  54.03, 255.384887695
  54.04, 255.399688721
  54.05, 255.459899902
  54.06, 255.566543579
  54.07, 255.715377808
  54.08, 255.897689819
  54.09, 256.097991943
   54.1,   256.2996521
  54.11, 256.486938477
  54.12, 256.645843506
  54.13, 256.768218994
  54.14, 256.850891113
  54.15, 256.898193359
  54.16, 256.917572021
  54.17, 256.923156738
  54.18, 256.928741455
  54.19,  256.94909668
   54.2, 256.996704102
  54.21, 257.079650879
  54.22, 257.202575684
  54.23, 257.362121582
  54.24, 257.550384521
  54.25, 257.753814697
  54.26, 257.956481934
  54.27, 258.142547607
  54.28, 258.296966553
  54.29, 258.410705566
   54.3, 258.480010986
  54.31, 258.507049561
  54.32, 258.497802734
  54.33, 258.465423584
  54.34, 258.423553467
  54.35, 258.387542725
  54.36, 258.371612549
  54.37, 258.387084961
  54.38, 258.440032959
  54.39, 258.530395508
   54.4,  258.65246582
  54.41, 258.794586182
  54.42, 258.941925049
  54.43, 259.078308105
  54.44, 259.189605713
  54.45, 259.264587402
  54.46, 259.297424316
  54.47,  259.28729248
  54.48, 259.240386963
  54.49, 259.165893555
   54.5, 259.077301025
  54.51, 258.990722656
  54.52,  258.92074585
  54.53, 258.880462646
  54.54, 258.877838135
  54.55,  258.91583252
  54.56, 258.989440918
  54.57, 259.089752197
  54.58, 259.202636719
  54.59, 259.312744141
   54.6, 259.405334473
  54.61, 259.468322754
  54.62, 259.494354248
  54.63, 259.480407715
  54.64, 259.430511475
  54.65, 259.352844238
  54.66, 259.260192871
  54.67, 259.168151855
  54.68, 259.093170166
  54.69, 259.048828125
   54.7, 259.046600342
  54.71, 259.089477539
  54.72, 259.176849365
  54.73, 259.299713135
  54.74, 259.446838379
  54.75, 259.602844238
  54.76, 259.752685547
  54.77,   259.8828125
  54.78, 259.983917236
  54.79, 260.050842285
   54.8, 260.083648682
  54.81, 260.088562012
  54.82, 260.076263428
  54.83, 260.061828613
  54.84, 260.060150146
  54.85, 260.085449219
  54.86,  260.14855957
  54.87, 260.255310059
  54.88, 260.404266357
  54.89, 260.589630127
   54.9, 260.799530029
  54.91, 261.019958496
  54.92, 261.235656738
  54.93, 261.430938721
  54.94, 261.594848633
  54.95, 261.719573975
  54.96, 261.803283691
  54.97, 261.849090576
  54.98, 261.865264893
  54.99, 261.866027832
     55, 261.866760254
  55.01, 261.881011963
  55.02, 261.921234131
  55.03, 261.994781494
  55.04, 262.103057861
  55.05, 262.242645264
  55.06, 262.404693604
  55.07, 262.576171875
  55.08, 262.743438721
  55.09, 262.891693115
   55.1, 263.008880615
  55.11,   263.0859375
  55.12, 263.119049072
  55.13, 263.110961914
  55.14, 263.069213867
  55.15, 263.005950928
  55.16, 262.936645508
  55.17, 262.876342773
  55.18, 262.838409424
  55.19, 262.832855225
   55.2, 262.862945557
  55.21, 262.928131104
  55.22,  263.02230835
  55.23, 263.134033203
  55.24, 263.250671387
  55.25,  263.35723877
  55.26, 263.440307617
  55.27, 263.489562988
  55.28, 263.499969482
  55.29, 263.470794678
   55.3,  263.40914917
  55.31, 263.325256348
  55.32, 263.233673096
  55.33, 263.149291992
  55.34, 263.086791992
  55.35, 263.056060791
  55.36, 263.063568115
  55.37, 263.109863281
  55.38, 263.191131592
  55.39, 263.297943115
   55.4, 263.416992188
  55.41, 263.534667969
  55.42, 263.636016846
  55.43, 263.708953857
  55.44, 263.747680664
  55.45, 263.749786377
  55.46,  263.72052002
  55.47, 263.669799805
  55.48, 263.610839844
  55.49, 263.558685303
   55.5,  263.52722168
  55.51, 263.528839111
  55.52, 263.571136475
  55.53, 263.657562256
  55.54, 263.784759521
  55.55, 263.944946289
  55.56, 264.125762939
  55.57,      264.3125
  55.58, 264.489624023
  55.59,  264.64465332
   55.6,  264.76751709
  55.61, 264.854522705
  55.62,  264.90826416
  55.63, 264.935302734
  55.64, 264.948242188
  55.65, 264.958892822
  55.66, 264.982818604
  55.67, 265.031219482
  55.68, 265.112884521
  55.69, 265.232330322
   55.7, 265.388549805
  55.71, 265.573974609
  55.72, 265.778320312
  55.73, 265.986358643
  55.74, 266.181976318
  55.75, 266.352020264
  55.76, 266.485443115
  55.77, 266.576660156
  55.78, 266.625823975
  55.79, 266.638549805
   55.8, 266.624084473
  55.81, 266.596008301
  55.82, 266.568206787
  55.83, 266.554168701
  55.84, 266.564788818
  55.85, 266.607147217
  55.86, 266.683135986
  55.87, 266.788085938
  55.88, 266.913360596
  55.89, 267.045654297
   55.9, 267.170776367
  55.91, 267.274780273
  55.92, 267.346496582
  55.93, 267.379333496
  55.94,   267.3722229
  55.95, 267.328826904
  55.96, 267.257385254
  55.97, 267.170166016
  55.98, 267.081878662
  55.99, 267.005950928
     56, 266.955841064
  56.01, 266.940185547
  56.02, 266.963043213
  56.03, 267.021881104
  56.04, 267.110351562
  56.05, 267.215209961
  56.06, 267.323760986
  56.07, 267.421478271
  56.08, 267.496063232
  56.09, 267.539550781
   56.1, 267.548187256
  56.11,  267.52331543
  56.12,  267.47164917
  56.13, 267.403625488
  56.14, 267.332641602
  56.15, 267.272949219
  56.16, 267.238098145
  56.17, 267.237701416
  56.18, 267.277587891
  56.19, 267.357147217
   56.2,  267.47064209
  56.21,  267.60723877
  56.22, 267.754394531
  56.23, 267.897186279
  56.24, 268.023956299
  56.25, 268.124450684
  56.26,  268.19342041
  56.27, 268.229888916
  56.28, 268.238952637
  56.29, 268.229309082
   56.3, 268.214080811
  56.31, 268.206542969
  56.32, 268.220550537
  56.33, 268.267028809
  56.34, 268.352722168
  56.35, 268.477722168
  56.36, 268.638702393
  56.37, 268.825927734
  56.38, 269.026428223
  56.39, 269.227325439
   56.4, 269.415008545
  56.41, 269.577667236
  56.42, 269.708068848
  56.43, 269.803894043
  56.44, 269.866149902
  56.45, 269.902130127
  56.46, 269.922973633
  56.47,  269.94152832
  56.48, 269.971069336
  56.49, 270.022460938
   56.5, 270.103393555
  56.51, 270.215881348
  56.52, 270.357635498
  56.53, 270.520477295
  56.54, 270.693786621
  56.55, 270.864807129
  56.56, 271.019958496
  56.57, 271.147399902
  56.58, 271.238525391
  56.59, 271.288787842
   56.6, 271.298858643
  56.61,  271.27520752
  56.62, 271.227844238
  56.63, 271.170654297
  56.64, 271.116577148
  56.65, 271.079437256
  56.66, 271.067962646
  56.67, 271.087677002
  56.68, 271.137878418
  56.69, 271.213989258
   56.7, 271.308441162
  56.71, 271.408233643
  56.72,  271.50100708
  56.73, 271.574462891
  56.74, 271.619445801
  56.75,  271.62979126
  56.76, 271.604949951
  56.77, 271.549255371
  56.78, 271.472045898
  56.79, 271.386260986
   56.8, 271.306152344
  56.81,  271.24407959
  56.82, 271.211761475
  56.83, 271.215026855
  56.84, 271.255584717
  56.85, 271.331420898
  56.86, 271.434143066
  56.87, 271.552978516
  56.88, 271.675048828
  56.89, 271.786712646
   56.9,  271.87677002
  56.91, 271.937164307
  56.92, 271.965606689
  56.93, 271.963928223
  56.94, 271.939422607
  56.95, 271.903137207
  56.96, 271.869110107
  56.97, 271.849639893
  56.98, 271.856018066
  56.99, 271.896850586
     57, 271.975158691
  57.01, 272.089813232
  57.02, 272.234893799
  57.03, 272.400390625
  57.04, 272.573852539
  57.05, 272.740844727
  57.06, 272.889831543
  57.07, 273.010986328
  57.08, 273.100494385
  57.09, 273.158294678
   57.1, 273.189880371
  57.11, 273.205322266
  57.12,  273.21585083
  57.13, 273.234619141
  57.14, 273.273132324
  57.15, 273.340423584
  57.16, 273.442230225
  57.17, 273.577758789
  57.18,  273.74319458
  57.19, 273.930328369
   57.2, 274.126068115
  57.21,  274.31640625
  57.22, 274.489379883
  57.23, 274.633514404
  57.24, 274.742950439
  57.25, 274.815460205
  57.26, 274.855377197
  57.27, 274.869506836
  57.28, 274.868560791
  57.29, 274.864929199
   57.3, 274.869750977
  57.31, 274.893585205
  57.32, 274.942596436
  57.33, 275.020172119
  57.34,  275.12322998
  57.35, 275.244750977
  57.36, 275.374420166
  57.37, 275.499237061
  57.38, 275.606689453
  57.39, 275.684997559
   57.4, 275.728668213
  57.41, 275.734283447
  57.42, 275.704711914
  57.43,  275.64666748
  57.44,  275.56942749
  57.45, 275.487457275
  57.46, 275.411407471
  57.47, 275.355010986
  57.48, 275.325714111
  57.49, 275.329467773
   57.5, 275.366149902
  57.51, 275.430419922
  57.52, 275.512939453
  57.53, 275.602264404
  57.54, 275.685302734
  57.55, 275.751556396
  57.56, 275.792602539
  57.57, 275.804443359
  57.58, 275.786956787
  57.59, 275.746276855
   57.6, 275.689971924
  57.61, 275.630340576
  57.62, 275.579193115
  57.63, 275.549316406
  57.64, 275.550384521
  57.65, 275.588012695
  57.66, 275.663024902
  57.67, 275.771270752
  57.68, 275.903594971
  57.69, 276.049285889
   57.7, 276.194366455
  57.71, 276.327606201
  57.72, 276.438812256
  57.73,  276.52230835
  57.74,  276.57623291
  57.75, 276.603881836
  57.76, 276.611480713
  57.77, 276.610198975
  57.78, 276.612365723
  57.79, 276.629699707
   57.8, 276.673095703
  57.81, 276.749511719
  57.82, 276.860931396
  57.83, 277.004669189
  57.84, 277.173309326
  57.85, 277.356018066
  57.86, 277.540527344
  57.87,  277.71472168
  57.88, 277.867431641
  57.89, 277.991638184
   57.9, 278.083770752
  57.91,  278.14453125
  57.92, 278.180603027
  57.93, 278.199829102
  57.94,  278.21484375
  57.95, 278.237701416
  57.96, 278.279846191
  57.97, 278.348571777
  57.98, 278.448242188
  57.99, 278.577362061
     58, 278.729797363
  58.01,  278.89630127
  58.02, 279.065093994
  58.03, 279.224456787
  58.04, 279.362304688
  58.05, 279.469818115
  58.06, 279.541625977
  58.07, 279.576873779
  58.08, 279.579467773
  58.09, 279.557800293
   58.1, 279.522247314
  58.11, 279.485961914
  58.12, 279.460479736
  58.13, 279.455047607
  58.14, 279.476043701
  58.15, 279.523925781
  58.16, 279.596099854
  58.17, 279.685089111
  58.18, 279.780609131
  58.19, 279.871765137
   58.2, 279.946868896
  58.21, 279.996826172
  58.22, 280.014862061
  58.23, 279.999176025
  58.24, 279.953033447
  58.25, 279.883422852
  58.26, 279.801086426
  58.27, 279.718963623
  58.28, 279.649627686
  58.29, 279.604125977
   58.3, 279.589294434
  58.31, 279.608764648
  58.32,   279.6612854
  58.33, 279.741851807
  58.34, 279.841644287
  58.35, 279.949035645
  58.36,  280.05267334
  58.37, 280.141296387
  58.38,  280.20803833
  58.39, 280.247802734
   58.4, 280.262207031
  58.41,  280.25604248
  58.42, 280.238220215
  58.43, 280.220672607
  58.44, 280.214416504
  58.45, 280.229858398
  58.46, 280.275878906
  58.47, 280.355529785
  58.48, 280.468566895
  58.49, 280.611114502
   58.5, 280.775024414
  58.51, 280.948852539
  58.52, 281.120300293
  58.53, 281.277954102
  58.54, 281.412689209
  58.55, 281.518707275
  58.56, 281.594573975
  58.57,  281.64453125
  58.58, 281.675933838
  58.59, 281.699310303
   58.6, 281.725494385
  58.61, 281.765136719
  58.62, 281.827850342
  58.63, 281.918579102
  58.64,   282.0390625
  58.65, 282.186218262
  58.66, 282.353881836
  58.67, 282.531707764
  58.68, 282.707733154
  58.69, 282.870391846
   58.7,  283.00958252
  58.71,  283.11819458
  58.72, 283.194335938
  58.73, 283.239318848
  58.74, 283.260131836
  58.75,  283.26574707
  58.76, 283.266082764
  58.77, 283.273742676
  58.78, 283.296936035
  58.79, 283.344116211
   58.8, 283.417236328
  58.81, 283.515869141
  58.82, 283.635162354
  58.83, 283.765380859
  58.84, 283.895843506
  58.85, 284.014312744
  58.86, 284.110443115
  58.87, 284.176422119
  58.88, 284.207641602
  58.89,  284.20614624
   58.9, 284.175201416
  58.91, 284.123901367
  58.92, 284.063110352
  58.93, 284.003356934
  58.94, 283.956390381
  58.95,  283.93170166
  58.96, 283.933349609
  58.97, 283.964141846
  58.98, 284.020019531
  58.99, 284.094116211
     59, 284.175598145
  59.01, 284.253387451
  59.02, 284.317108154
  59.03, 284.358093262
  59.04, 284.372009277
  59.05, 284.357330322
  59.06, 284.317749023
  59.07, 284.261077881
  59.08, 284.197418213
  59.09, 284.138275146
   59.1, 284.095428467
  59.11, 284.079345703
  59.12, 284.096282959
  59.13, 284.149230957
  59.14, 284.236785889
  59.15, 284.351867676
  59.16, 284.485107422
  59.17, 284.624267578
  59.18, 284.758331299
  59.19, 284.877319336
   59.2, 284.973693848
  59.21,  285.04510498
  59.22, 285.091583252
  59.23, 285.119262695
  59.24,  285.13571167
  59.25, 285.151947021
  59.26, 285.179107666
  59.27, 285.226898193
  59.28, 285.303161621
  59.29, 285.411224365
   59.3, 285.550170898
  59.31, 285.714233398
  59.32, 285.894744873
  59.33, 286.080108643
  59.34, 286.259155273
  59.35, 286.420379639
  59.36, 286.556549072
  59.37, 286.662231445
  59.38, 286.736999512
  59.39, 286.784057617
   59.4, 286.810913086
  59.41, 286.827819824
  59.42, 286.845916748
  59.43, 286.875976562
  59.44, 286.926727295
  59.45, 287.003845215
  59.46, 287.107788086
  59.47,  287.23526001
  59.48, 287.379425049
  59.49,  287.53024292
   59.5, 287.676605225
  59.51, 287.808288574
  59.52,  287.91583252
  59.53, 287.993438721
  59.54, 288.038848877
  59.55, 288.054412842
  59.56, 288.045440674
  59.57,  288.02154541
  59.58, 287.993591309
  59.59, 287.973052979
   59.6,  287.96887207
  59.61, 287.987976074
  59.62, 288.032653809
  59.63,  288.10168457
  59.64, 288.188690186
  59.65, 288.286224365
  59.66, 288.383666992
  59.67, 288.469940186
  59.68, 288.536132812
  59.69,  288.57522583
   59.7, 288.583343506
  59.71,  288.56149292
  59.72, 288.514770508
  59.73,  288.45211792
  59.74, 288.383972168
  59.75, 288.322235107
  59.76, 288.277404785
  59.77, 288.257202148
  59.78, 288.265960693
  59.79, 288.304382324
   59.8, 288.369049072
  59.81, 288.452148438
  59.82, 288.544616699
  59.83, 288.636230469
  59.84, 288.716278076
  59.85, 288.777954102
  59.86, 288.816040039
  59.87, 288.829467773
  59.88, 288.822875977
  59.89, 288.803588867
   59.9, 288.781311035
  59.91, 288.767547607
  59.92, 288.773010254
  59.93, 288.805603027
  59.94, 288.870697021
  59.95, 288.969787598
  59.96, 289.099365234
  59.97, 289.253265381
  59.98, 289.422180176
  59.99, 289.595153809
     60, 289.760040283
  60.01,  289.90802002
  60.02, 290.032012939
  60.03, 290.129364014
  60.04, 290.201751709
  60.05,  290.25479126
  60.06, 290.297180176
  60.07, 290.338439941
  60.08, 290.388763428
  60.09, 290.457214355
   60.1, 290.549560547
  60.11, 290.668304443
  60.12, 290.812194824
  60.13, 290.975891113
  60.14, 291.150878906
  60.15, 291.326965332
  60.16, 291.492370605
  60.17, 291.638000488
  60.18, 291.754638672
  60.19, 291.839569092
   60.2, 291.894134521
  60.21, 291.921081543
  60.22, 291.929443359
  60.23,  291.92868042
  60.24, 291.928955078
  60.25, 291.940338135
  60.26, 291.970794678
  60.27, 292.025360107
  60.28,  292.10458374
  60.29, 292.205291748
   60.3, 292.320861816
  60.31, 292.441925049
  60.32, 292.556976318
  60.33, 292.656616211
  60.34,   292.7315979
  60.35, 292.776977539
  60.36, 292.792480469
  60.37, 292.780700684
  60.38, 292.747894287
  60.39, 292.702758789
   60.4, 292.656341553
  60.41, 292.618225098
  60.42, 292.598419189
  60.43, 292.601928711
  60.44, 292.631988525
  60.45, 292.687408447
  60.46, 292.761932373
  60.47, 292.848236084
  60.48, 292.935119629
  60.49,  293.01260376
   60.5, 293.071105957
  60.51, 293.104980469
  60.52, 293.111907959
  60.53, 293.094055176
  60.54, 293.055603027
  60.55, 293.005401611
  60.56, 292.953643799
  60.57, 292.911193848
  60.58, 292.888153076
  60.59, 292.892089844
   60.6,   292.9269104
  60.61, 292.993591309
  60.62, 293.087036133
  60.63, 293.199890137
  60.64, 293.322906494
  60.65, 293.445068359
  60.66, 293.557281494
  60.67, 293.651702881
  60.68, 293.724487305
  60.69, 293.775665283
   60.7, 293.808624268
  60.71, 293.829498291
  60.72, 293.848022461
  60.73, 293.873535156
  60.74, 293.916320801
  60.75, 293.984130859
  60.76,  294.08190918
  60.77, 294.209686279
  60.78, 294.364349365
  60.79, 294.538574219
   60.8, 294.722686768
  60.81, 294.906707764
  60.82, 295.078674316
  60.83, 295.231384277
  60.84, 295.357940674
  60.85, 295.456787109
  60.86, 295.529907227
  60.87, 295.581420898
  60.88, 295.619812012
  60.89, 295.655090332
   60.9, 295.695922852
  60.91, 295.752075195
  60.92, 295.829406738
  60.93, 295.929260254
  60.94, 296.050445557
  60.95, 296.187072754
  60.96, 296.330627441
  60.97, 296.471191406
  60.98, 296.599822998
  60.99,  296.70690918
     61, 296.785705566
  61.01, 296.834686279
  61.02, 296.853393555
  61.03, 296.846923828
  61.04, 296.823028564
  61.05, 296.791442871
  61.06, 296.762756348
  61.07, 296.747558594
  61.08, 296.752563477
  61.09, 296.781463623
   61.1, 296.834869385
  61.11, 296.908996582
  61.12, 296.996368408
  61.13, 297.088745117
  61.14, 297.175628662
  61.15, 297.247589111
  61.16, 297.297790527
  61.17, 297.321044922
  61.18, 297.316925049
  61.19,  297.28894043
   61.2, 297.243988037
  61.21, 297.191680908
  61.22,  297.14151001
  61.23, 297.104736328
  61.24, 297.089416504
  61.25, 297.100524902
  61.26, 297.140197754
  61.27, 297.204986572
  61.28, 297.289093018
  61.29, 297.385467529
   61.3, 297.482452393
  61.31, 297.571502686
  61.32, 297.643707275
  61.33, 297.693664551
  61.34, 297.718383789
  61.35,   297.7215271
  61.36, 297.707794189
  61.37, 297.686218262
  61.38, 297.667663574
  61.39, 297.662078857
   61.4, 297.678649902
  61.41, 297.723449707
  61.42, 297.799377441
  61.43, 297.905487061
  61.44, 298.036956787
  61.45, 298.185821533
  61.46, 298.342834473
  61.47, 298.497467041
  61.48, 298.639923096
  61.49, 298.763183594
   61.5, 298.863342285
  61.51, 298.940734863
  61.52,  298.99899292
  61.53, 299.045654297
  61.54, 299.089111328
  61.55, 299.139923096
  61.56,  299.20614624
  61.57, 299.294525146
  61.58, 299.408233643
  61.59, 299.547851562
   61.6, 299.709350586
  61.61, 299.885162354
  61.62, 300.066070557
  61.63, 300.241943359
  61.64,  300.40234375
  61.65, 300.538391113
  61.66, 300.645599365
  61.67, 300.722473145
  61.68, 300.771881104
  61.69, 300.799468994
   61.7, 300.813781738
  61.71,  300.82421875
  61.72, 300.840789795
  61.73, 300.870361328
  61.74, 300.919433594
  61.75,   300.9894104
  61.76, 301.078399658
  61.77,  301.18145752
  61.78, 301.290771484
  61.79, 301.396789551
   61.8,  301.49005127
  61.81,  301.56161499
  61.82, 301.606872559
  61.83, 301.623657227
  61.84,  301.61328125
  61.85, 301.581298828
  61.86, 301.536102295
  61.87, 301.486633301
  61.88,  301.44354248
  61.89, 301.415374756
   61.9, 301.409210205
  61.91, 301.428985596
  61.92, 301.474365234
  61.93, 301.541412354
  61.94, 301.623046875
  61.95, 301.710510254
  61.96, 301.793395996
  61.97, 301.862792969
  61.98, 301.912261963
  61.99, 301.938537598
     62, 301.941436768
  62.01, 301.925170898
  62.02,  301.89654541
  62.03, 301.863800049
  62.04,  301.83706665
  62.05, 301.825500488
  62.06, 301.836761475
  62.07, 301.875396729
  62.08, 301.942657471
  62.09, 302.035522461
   62.1, 302.146942139
  62.11, 302.268768311
  62.12, 302.391296387
  62.13, 302.505065918
  62.14, 302.601837158
  62.15, 302.677825928
  62.16, 302.732147217
  62.17,  302.76675415
  62.18, 302.787841797
  62.19, 302.802642822
   62.2, 302.821960449
  62.21,   302.8543396
  62.22,  302.90914917
  62.23, 302.990386963
  62.24, 303.101470947
  62.25, 303.239257812
  62.26, 303.399047852
  62.27,  303.57208252
