CDP Diameter, Qscat (1.54 + 0.003)
  36.18, 54.7340621948
  36.19, 54.7894859314
   36.2, 54.8423309326
  36.21, 54.8918991089
  36.22, 54.9356422424
  36.23, 54.9706382751
  36.24, 54.9952430725
  36.25, 55.0107650757
  36.26, 55.0199050903
  36.27, 55.0250015259
  36.28, 55.0263442993
  36.29, 55.0217971802
   36.3, 55.0088424683
  36.31, 54.9855766296
  36.32, 54.9522972107
  36.33, 54.9104995728
  36.34, 54.8623466492
  36.35, 54.8100585938
  36.36, 54.7548789978
  36.37, 54.6959114075
  36.38, 54.6308898926
  36.39, 54.5581893921
   36.4, 54.4778900146
  36.41, 54.3925476074
  36.42, 54.3056678772
  36.43,  54.218914032
  36.44, 54.1316261292
  36.45, 54.0417251587
  36.46, 53.9464988708
  36.47,  53.844959259
  36.48, 53.7376022339
  36.49, 53.6261062622
   36.5, 53.5129089355
  36.51, 53.4005088806
  36.52, 53.2894096375
  36.53, 53.1790924072
  36.54, 53.0678443909
  36.55, 52.9553375244
  36.56, 52.8434257507
  36.57, 52.7355308533
  36.58, 52.6347885132
  36.59, 52.5418930054
   36.6, 52.4553031921
  36.61, 52.3723678589
  36.62, 52.2905883789
  36.63, 52.2090492249
  36.64, 52.1281433105
  36.65, 52.0492324829
  36.66, 51.9749107361
  36.67, 51.9065322876
  36.68, 51.8444519043
  36.69, 51.7877006531
   36.7, 51.7351913452
  36.71, 51.6881790161
  36.72, 51.6494102478
  36.73, 51.6224098206
  36.74,   51.60912323
  36.75,  51.608997345
  36.76, 51.6194381714
  36.77, 51.6369781494
  36.78, 51.6591873169
  36.79, 51.6846694946
   36.8, 51.7136230469
  36.81, 51.7473678589
  36.82, 51.7872695923
  36.83,  51.834197998
  36.84, 51.8873901367
  36.85, 51.9456977844
  36.86, 52.0091285706
  36.87,  52.079410553
  36.88, 52.1601715088
  36.89, 52.2541351318
   36.9, 52.3617935181
  36.91, 52.4810676575
  36.92, 52.6087188721
  36.93,  52.740486145
  36.94, 52.8736343384
  36.95, 53.0068855286
  36.96, 53.1398468018
  36.97, 53.2737922668
  36.98,   53.40965271
  36.99,  53.546836853
     37, 53.6842346191
  37.01, 53.8209075928
  37.02, 53.9577980042
  37.03, 54.0977706909
  37.04, 54.2444496155
  37.05, 54.3994293213
  37.06, 54.5620079041
  37.07, 54.7295570374
  37.08, 54.8976020813
  37.09, 55.0623054504
   37.1, 55.2211151123
  37.11, 55.3727378845
  37.12,  55.517288208
  37.13, 55.6561851501
  37.14, 55.7890892029
  37.15, 55.9152679443
  37.16, 56.0335159302
  37.17, 56.1434936523
  37.18, 56.2473106384
  37.19, 56.3488006592
   37.2, 56.4509468079
  37.21,  56.555103302
  37.22, 56.6597557068
  37.23, 56.7620697021
  37.24, 56.8578491211
  37.25,  56.943862915
  37.26, 57.0181770325
  37.27,  57.080619812
  37.28, 57.1324043274
  37.29,  57.174331665
   37.3, 57.2065010071
  37.31, 57.2274093628
  37.32, 57.2362060547
  37.33, 57.2340049744
  37.34, 57.2236480713
  37.35, 57.2088737488
  37.36, 57.1926307678
  37.37,  57.175491333
  37.38, 57.1558609009
  37.39,   57.13098526
   37.4, 57.0976333618
  37.41, 57.0533714294
  37.42, 56.9980430603
  37.43, 56.9330024719
  37.44, 56.8598403931
  37.45, 56.7800674438
  37.46, 56.6931228638
  37.47, 56.5977745056
  37.48, 56.4942359924
  37.49, 56.3839874268
   37.5,  56.270198822
  37.51, 56.1566429138
  37.52, 56.0450706482
  37.53, 55.9352493286
  37.54, 55.8257026672
  37.55, 55.7135887146
  37.56, 55.5963096619
  37.57, 55.4731712341
  37.58, 55.3451538086
  37.59, 55.2145652771
   37.6, 55.0841255188
  37.61, 54.9544029236
  37.62, 54.8247642517
  37.63, 54.6946983337
  37.64, 54.5644874573
  37.65, 54.4363670349
  37.66, 54.3133850098
  37.67, 54.1980361938
  37.68, 54.0909538269
  37.69,  53.991519928
   37.7, 53.8971176147
  37.71,  53.805103302
  37.72, 53.7135658264
  37.73, 53.6225242615
  37.74, 53.5339660645
  37.75,   53.45104599
  37.76,  53.375377655
  37.77, 53.3069763184
  37.78, 53.2451553345
  37.79, 53.1891746521
   37.8, 53.1396522522
  37.81, 53.0988731384
  37.82,    53.0689888
  37.83, 53.0515327454
  37.84, 53.0460395813
  37.85, 53.0505943298
  37.86, 53.0623397827
  37.87, 53.0784606934
  37.88, 53.0976829529
  37.89,  53.120639801
   37.9, 53.1499786377
  37.91, 53.1879119873
  37.92, 53.2351951599
  37.93, 53.2909126282
  37.94, 53.3536262512
  37.95, 53.4228973389
  37.96, 53.4994812012
  37.97, 53.5849151611
  37.98,  53.680847168
  37.99,  53.787525177
     38, 53.9036102295
  38.01, 54.0267219543
  38.02, 54.1532669067
  38.03, 54.2805862427
  38.04, 54.4084358215
  38.05,  54.538066864
  38.06, 54.6716537476
  38.07, 54.8107643127
  38.08, 54.9551811218
  38.09, 55.1028022766
   38.1, 55.2525444031
  38.11,  55.403503418
  38.12, 55.5569000244
  38.13, 55.7141075134
  38.14, 55.8760528564
  38.15, 56.0425224304
  38.16, 56.2121124268
  38.17, 56.3812980652
  38.18, 56.5469551086
  38.19, 56.7078704834
   38.2, 56.8635406494
  38.21, 57.0164260864
  38.22, 57.1681098938
  38.23, 57.3191299438
  38.24, 57.4678001404
  38.25, 57.6123046875
  38.26, 57.7515029907
  38.27, 57.8851013184
  38.28, 58.0144119263
  38.29, 58.1415596008
   38.3, 58.2669372559
  38.31, 58.3904685974
  38.32, 58.5107955933
  38.33, 58.6249961853
  38.34,  58.731086731
  38.35, 58.8283233643
  38.36, 58.9179420471
  38.37, 59.0021705627
  38.38, 59.0822410583
  38.39,  59.157283783
   38.4, 59.2253494263
  38.41, 59.2845001221
  38.42, 59.3336181641
  38.43, 59.3733482361
  38.44, 59.4055366516
  38.45, 59.4317588806
  38.46, 59.4534187317
  38.47, 59.4705505371
  38.48,  59.482006073
  38.49, 59.4857749939
   38.5, 59.4812545776
  38.51, 59.4695320129
  38.52, 59.4529457092
  38.53,  59.433216095
  38.54, 59.4111289978
  38.55, 59.3850250244
  38.56, 59.3524894714
  38.57, 59.3119049072
  38.58, 59.2626152039
  38.59, 59.2053375244
   38.6, 59.1421127319
  38.61, 59.0748062134
  38.62, 59.0044555664
  38.63, 58.9312210083
  38.64, 58.8540039062
  38.65, 58.7718086243
  38.66, 58.6856269836
  38.67, 58.5975379944
  38.68, 58.5102958679
  38.69, 58.4258079529
   38.7, 58.3435173035
  38.71, 58.2614097595
  38.72, 58.1774253845
  38.73, 58.0898551941
  38.74, 57.9983634949
  38.75, 57.9042778015
  38.76, 57.8092880249
  38.77,  57.715057373
  38.78,  57.622428894
  38.79, 57.5306472778
   38.8, 57.4386367798
  38.81, 57.3465423584
  38.82, 57.2558288574
  38.83, 57.1692733765
  38.84, 57.0896110535
  38.85, 57.0174789429
  38.86, 56.9516029358
  38.87, 56.8897171021
  38.88, 56.8294944763
  38.89, 56.7695388794
   38.9, 56.7101669312
  38.91,   56.65259552
  38.92, 56.5984840393
  38.93, 56.5493278503
  38.94, 56.5050697327
  38.95, 56.4643211365
  38.96, 56.4264831543
  38.97, 56.3920593262
  38.98, 56.3630752563
  38.99, 56.3424110413
     39, 56.3316421509
  39.01, 56.3304100037
  39.02, 56.3367118835
  39.03, 56.3477249146
  39.04, 56.3609962463
  39.05, 56.3755264282
  39.06, 56.3916931152
  39.07, 56.4109344482
  39.08, 56.4347496033
  39.09, 56.4638824463
   39.1, 56.4975852966
  39.11, 56.5346679688
  39.12, 56.5745544434
  39.13, 56.6185684204
  39.14, 56.6691207886
  39.15, 56.7284622192
  39.16,  56.797416687
  39.17, 56.8747444153
  39.18, 56.9576377869
  39.19, 57.0431060791
   39.2, 57.1290931702
  39.21, 57.2145767212
  39.22, 57.3001594543
  39.23, 57.3876228333
  39.24, 57.4779014587
  39.25, 57.5711898804
  39.26, 57.6662826538
  39.27, 57.7621154785
  39.28, 57.8587532043
  39.29, 57.9580688477
   39.3, 58.0624923706
  39.31, 58.1737213135
  39.32, 58.2917137146
  39.33, 58.4144325256
  39.34, 58.5388412476
  39.35, 58.6621818542
  39.36,    58.7825737
  39.37, 58.8996315002
  39.38, 59.0148849487
  39.39,  59.129524231
   39.4, 59.2443466187
  39.41, 59.3595466614
  39.42, 59.4734115601
  39.43, 59.5855255127
  39.44, 59.6970443726
  39.45, 59.8096694946
  39.46,  59.925693512
  39.47, 60.0462532043
  39.48, 60.1701583862
  39.49,  60.294921875
   39.5, 60.4175758362
  39.51, 60.5350837708
  39.52, 60.6462249756
  39.53,  60.751625061
  39.54, 60.8525352478
  39.55, 60.9507713318
  39.56, 61.0468978882
  39.57, 61.1403045654
  39.58, 61.2304420471
  39.59, 61.3177604675
   39.6, 61.4037017822
  39.61, 61.4906616211
  39.62, 61.5806427002
  39.63, 61.6736068726
  39.64, 61.7676315308
  39.65,  61.860332489
  39.66, 61.9477005005
  39.67, 62.0280761719
  39.68, 62.1000938416
  39.69, 62.1647987366
   39.7, 62.2238578796
  39.71, 62.2783813477
  39.72, 62.3284225464
  39.73, 62.3737564087
  39.74, 62.4141921997
  39.75,   62.45104599
  39.76, 62.4866409302
  39.77, 62.5235023499
  39.78, 62.5629577637
  39.79, 62.6047668457
   39.8, 62.6465797424
  39.81, 62.6856613159
  39.82, 62.7187232971
  39.83,  62.744140625
  39.84, 62.7618103027
  39.85, 62.7726821899
  39.86, 62.7782897949
  39.87, 62.7791633606
  39.88, 62.7748756409
  39.89, 62.7648582458
   39.9, 62.7496795654
  39.91,  62.730922699
  39.92, 62.7112884521
  39.93, 62.6931228638
  39.94, 62.6773109436
  39.95, 62.6630935669
  39.96, 62.6483535767
  39.97, 62.6302223206
  39.98, 62.6064224243
  39.99, 62.5761413574
     40, 62.5402832031
  40.01, 62.5001907349
  40.02, 62.4570503235
  40.03, 62.4108467102
  40.04, 62.3608016968
  40.05,  62.306427002
  40.06, 62.2485237122
  40.07, 62.1889266968
  40.08, 62.1303520203
  40.09, 62.0744247437
   40.1, 62.0215530396
  40.11, 61.9707603455
  40.12,  61.919719696
  40.13, 61.8660202026
  40.14, 61.8083496094
  40.15, 61.7469558716
  40.16, 61.6833496094
  40.17, 61.6195831299
  40.18, 61.5559043884
  40.19, 61.4922714233
   40.2, 61.4273757935
  40.21, 61.3612060547
  40.22, 61.2948646545
  40.23, 61.2301712036
  40.24, 61.1695327759
  40.25, 61.1143112183
  40.26, 61.0643615723
  40.27, 61.0184020996
  40.28, 60.9742202759
  40.29, 60.9299163818
   40.3, 60.8851242065
  40.31, 60.8410224915
  40.32, 60.7994384766
  40.33, 60.7619247437
  40.34, 60.7283821106
  40.35, 60.6977462769
  40.36,  60.669052124
  40.37, 60.6420402527
  40.38, 60.6178131104
  40.39, 60.5983276367
   40.4, 60.5852928162
  40.41, 60.5797309875
  40.42, 60.5813903809
  40.43, 60.5886230469
  40.44, 60.5995483398
  40.45, 60.6133537292
  40.46, 60.6302947998
  40.47, 60.6521949768
  40.48, 60.6809539795
  40.49,  60.717124939
   40.5, 60.7597923279
  40.51, 60.8072929382
  40.52, 60.8580932617
  40.53, 60.9120025635
  40.54, 60.9696578979
  40.55, 61.0325012207
  40.56, 61.1020050049
  40.57, 61.1782264709
  40.58, 61.2606773376
  40.59, 61.3477554321
   40.6, 61.4377822876
  40.61, 61.5306549072
  40.62, 61.6279411316
  40.63, 61.7311325073
  40.64,  61.841884613
  40.65, 61.9600105286
  40.66, 62.0832939148
  40.67, 62.2099151611
  40.68, 62.3384284973
  40.69, 62.4676780701
   40.7, 62.5988426208
  40.71, 62.7325820923
  40.72, 62.8696060181
  40.73,  63.009803772
  40.74, 63.1520805359
  40.75, 63.2946243286
  40.76, 63.4365272522
  40.77, 63.5784378052
  40.78, 63.7217178345
  40.79, 63.8682556152
   40.8, 64.0185241699
  40.81, 64.1712646484
  40.82, 64.3240814209
  40.83, 64.4747619629
  40.84, 64.6215667725
  40.85, 64.7641983032
  40.86, 64.9033126831
  40.87, 65.0399475098
  40.88, 65.1745147705
  40.89, 65.3069000244
   40.9,  65.435585022
  40.91,  65.559463501
  40.92, 65.6784667969
  40.93, 65.7936248779
  40.94,  65.906829834
  40.95, 66.0191497803
  40.96, 66.1300735474
  40.97, 66.2376785278
  40.98, 66.3392181396
  40.99, 66.4320983887
     41, 66.5152435303
  41.01,  66.588684082
  41.02, 66.6532211304
  41.03, 66.7103347778
  41.04, 66.7607574463
  41.05,  66.804145813
  41.06, 66.8398742676
  41.07, 66.8677749634
  41.08,  66.888671875
  41.09,  66.904548645
   41.1, 66.9176330566
  41.11, 66.9284439087
  41.12, 66.9360427856
  41.13, 66.9379653931
  41.14,  66.931427002
  41.15,   66.91431427
  41.16, 66.8859176636
  41.17, 66.8464355469
  41.18, 66.7975845337
  41.19, 66.7406692505
   41.2, 66.6762619019
  41.21, 66.6046066284
  41.22, 66.5255279541
  41.23, 66.4397201538
  41.24, 66.3493499756
  41.25, 66.2571258545
  41.26, 66.1649093628
  41.27, 66.0734481812
  41.28, 65.9813842773
  41.29, 65.8861923218
   41.3, 65.7859191895
  41.31, 65.6788711548
  41.32, 65.5647506714
  41.33, 65.4450683594
  41.34, 65.3212051392
  41.35, 65.1943817139
  41.36,  65.065284729
  41.37,  64.933555603
  41.38, 64.7997360229
  41.39, 64.6651077271
   41.4, 64.5324554443
  41.41, 64.4038772583
  41.42, 64.2816619873
  41.43, 64.1653366089
  41.44, 64.0532913208
  41.45, 63.9436912537
  41.46, 63.8344955444
  41.47, 63.7249183655
  41.48, 63.6157264709
  41.49, 63.5083045959
   41.5, 63.4041366577
  41.51, 63.3043708801
  41.52, 63.2088928223
  41.53, 63.1173629761
  41.54, 63.0305633545
  41.55, 62.9500274658
  41.56, 62.8779335022
  41.57, 62.8164978027
  41.58, 62.7664031982
  41.59, 62.7263946533
   41.6, 62.6947174072
  41.61, 62.6689910889
  41.62, 62.6474227905
  41.63, 62.6297912598
  41.64, 62.6169700623
  41.65, 62.6103630066
  41.66, 62.6111717224
  41.67, 62.6194839478
  41.68,   62.63463974
  41.69, 62.6564216614
   41.7, 62.6851730347
  41.71, 62.7228164673
  41.72, 62.7711906433
  41.73, 62.8313064575
  41.74, 62.9030380249
  41.75, 62.9843711853
  41.76, 63.0728569031
  41.77, 63.1662063599
  41.78,  63.262752533
  41.79, 63.3624649048
   41.8, 63.4663124084
  41.81, 63.5751113892
  41.82, 63.6893310547
  41.83, 63.8082313538
  41.84, 63.9303436279
  41.85, 64.0551147461
  41.86,  64.183555603
  41.87, 64.3164825439
  41.88, 64.4557800293
  41.89, 64.6017684937
   41.9, 64.7530975342
  41.91, 64.9077911377
  41.92, 65.0631408691
  41.93, 65.2172241211
  41.94, 65.3687210083
  41.95, 65.5185241699
  41.96, 65.6673965454
  41.97, 65.8161087036
  41.98, 65.9644165039
  41.99, 66.1106491089
     42, 66.2536315918
  42.01, 66.3931732178
  42.02, 66.5294952393
  42.03, 66.6641082764
  42.04, 66.7980880737
  42.05, 66.9308547974
  42.06, 67.0612411499
  42.07, 67.1869812012
  42.08,  67.305480957
  42.09, 67.4153060913
   42.1, 67.5167236328
  42.11, 67.6106109619
  42.12, 67.6984481812
  42.13, 67.7809448242
  42.14, 67.8576583862
  42.15, 67.9271240234
  42.16, 67.9887161255
  42.17, 68.0427856445
  42.18, 68.0902557373
  42.19, 68.1327133179
   42.2, 68.1708908081
  42.21, 68.2043991089
  42.22, 68.2318115234
  42.23, 68.2509841919
  42.24, 68.2598724365
  42.25, 68.2581558228
  42.26, 68.2463531494
  42.27,   68.22631073
  42.28, 68.1994094849
  42.29, 68.1662979126
   42.3, 68.1264038086
  42.31, 68.0790252686
  42.32, 68.0241470337
  42.33,  67.962928772
  42.34,  67.897102356
  42.35, 67.8283233643
  42.36,   67.75756073
  42.37, 67.6847229004
  42.38, 67.6083450317
  42.39, 67.5270004272
   42.4, 67.4394454956
  42.41, 67.3457794189
  42.42, 67.2477111816
  42.43, 67.1469039917
  42.44, 67.0443954468
  42.45,  66.940246582
  42.46, 66.8339538574
  42.47, 66.7247390747
  42.48,  66.613319397
  42.49, 66.5010223389
   42.5, 66.3896255493
  42.51, 66.2809677124
  42.52, 66.1759643555
  42.53, 66.0738830566
  42.54, 65.9740905762
  42.55,   65.87525177
  42.56, 65.7770233154
  42.57, 65.6804504395
  42.58, 65.5874557495
  42.59, 65.4990158081
   42.6, 65.4160995483
  42.61, 65.3378372192
  42.62, 65.2633132935
  42.63, 65.1918716431
  42.64,  65.124130249
  42.65,  65.061088562
  42.66, 65.0044631958
  42.67, 64.9552001953
  42.68, 64.9135131836
  42.69, 64.8785171509
   42.7, 64.8489837646
  42.71,  64.823890686
  42.72,  64.803604126
  42.73, 64.7893295288
  42.74, 64.7825469971
  42.75, 64.7840957642
  42.76, 64.7935180664
  42.77, 64.8095932007
  42.78, 64.8309860229
  42.79, 64.8570175171
   42.8, 64.8881072998
  42.81, 64.9251174927
  42.82, 64.9691772461
  42.83, 65.0206222534
  42.84, 65.0788955688
  42.85, 65.1426086426
  42.86, 65.2102737427
  42.87, 65.2811813354
  42.88, 65.3558197021
  42.89, 65.4354019165
   42.9, 65.5209121704
  42.91,  65.611831665
  42.92,   65.70728302
  42.93,   65.80493927
  42.94, 65.9033813477
  42.95, 66.0020599365
  42.96, 66.1011734009
  42.97, 66.2013320923
  42.98, 66.3038024902
  42.99, 66.4081573486
     43, 66.5138702393
  43.01,  66.619430542
  43.02, 66.7236328125
  43.03,  66.826499939
  43.04, 66.9292755127
  43.05, 67.0326919556
  43.06, 67.1375198364
  43.07,  67.242729187
  43.08, 67.3461227417
  43.09, 67.4455947876
   43.1, 67.5396270752
  43.11, 67.6273651123
  43.12, 67.7093276978
  43.13, 67.7865219116
  43.14,  67.859588623
  43.15, 67.9282150269
  43.16, 67.9919128418
  43.17, 68.0495986938
  43.18, 68.1010360718
  43.19, 68.1472549438
   43.2, 68.1899490356
  43.21, 68.2305603027
  43.22, 68.2692718506
  43.23, 68.3050308228
  43.24, 68.3358306885
  43.25, 68.3595809937
  43.26, 68.3751983643
  43.27, 68.3824539185
  43.28, 68.3819580078
  43.29,  68.375038147
   43.3, 68.3622436523
  43.31, 68.3435516357
  43.32, 68.3182067871
  43.33, 68.2859420776
  43.34, 68.2474517822
  43.35, 68.2042694092
  43.36, 68.1587982178
  43.37, 68.1122360229
  43.38, 68.0645065308
  43.39, 68.0148849487
   43.4,  67.961227417
  43.41, 67.9024429321
  43.42, 67.8377990723
  43.43, 67.7679443359
  43.44, 67.6940994263
  43.45, 67.6178436279
  43.46, 67.5397644043
  43.47, 67.4599380493
  43.48, 67.3779449463
  43.49, 67.2940063477
   43.5,  67.209274292
  43.51, 67.1257400513
  43.52, 67.0452804565
  43.53, 66.9684143066
  43.54, 66.8948898315
  43.55, 66.8231887817
  43.56,  66.751449585
  43.57, 66.6787033081
  43.58, 66.6049423218
  43.59, 66.5309906006
   43.6, 66.4585647583
  43.61,  66.389175415
  43.62, 66.3232345581
  43.63, 66.2610549927
  43.64, 66.2023239136
  43.65, 66.1476898193
  43.66, 66.0986557007
  43.67, 66.0570144653
  43.68, 66.0237731934
  43.69, 65.9988327026
   43.7, 65.9809188843
  43.71, 65.9678497314
  43.72, 65.9576797485
  43.73, 65.9493942261
  43.74, 65.9429168701
  43.75, 65.9393692017
  43.76, 65.9400863647
  43.77, 65.9460601807
  43.78, 65.9572525024
  43.79, 65.9734191895
   43.8, 65.9946975708
  43.81, 66.0217590332
  43.82, 66.0559616089
  43.83, 66.0986862183
  43.84, 66.1500473022
  43.85, 66.2091827393
  43.86, 66.2740707397
  43.87, 66.3422698975
  43.88, 66.4116363525
  43.89, 66.4815673828
   43.9, 66.5519256592
  43.91, 66.6240005493
  43.92, 66.6985702515
  43.93, 66.7757415771
  43.94,  66.855255127
  43.95, 66.9365310669
  43.96, 67.0194091797
  43.97, 67.1046981812
  43.98, 67.1935195923
  43.99, 67.2863464355
     44, 67.3827972412
  44.01, 67.4814300537
  44.02, 67.5795516968
  44.03, 67.6747741699
  44.04, 67.7657165527
  44.05, 67.8517074585
  44.06, 67.9336547852
  44.07, 68.0127105713
  44.08, 68.0892486572
  44.09, 68.1636810303
   44.1, 68.2350845337
  44.11, 68.3031005859
  44.12, 68.3681030273
  44.13, 68.4310073853
  44.14, 68.4927749634
  44.15, 68.5536270142
  44.16, 68.6126327515
  44.17, 68.6680297852
  44.18, 68.7172775269
  44.19, 68.7583084106
   44.2, 68.7902145386
  44.21, 68.8131256104
  44.22, 68.8282089233
  44.23, 68.8367767334
  44.24, 68.8395767212
  44.25, 68.8361968994
  44.26, 68.8264083862
  44.27, 68.8106918335
  44.28, 68.7895736694
  44.29, 68.7648391724
   44.3, 68.7376327515
  44.31, 68.7082443237
  44.32, 68.6761016846
  44.33, 68.6394195557
  44.34, 68.5963973999
  44.35,  68.545463562
  44.36, 68.4865722656
  44.37, 68.4204177856
  44.38, 68.3482437134
  44.39, 68.2714309692
   44.4, 68.1900482178
  44.41, 68.1036453247
  44.42, 68.0123291016
  44.43, 67.9166717529
  44.44, 67.8179626465
  44.45, 67.7182312012
  44.46, 67.6188583374
  44.47, 67.5204696655
  44.48, 67.4228057861
  44.49,  67.324546814
   44.5, 67.2244415283
  44.51, 67.1222839355
  44.52, 67.0183334351
  44.53, 66.9140701294
  44.54, 66.8106536865
  44.55, 66.7088012695
  44.56, 66.6079559326
  44.57, 66.5076599121
  44.58, 66.4076156616
  44.59, 66.3082504272
   44.6, 66.2113494873
  44.61, 66.1184768677
  44.62, 66.0306243896
  44.63, 65.9484558105
  44.64, 65.8715057373
  44.65, 65.7985229492
  44.66, 65.7291183472
  44.67, 65.6633529663
  44.68, 65.6021881104
  44.69, 65.5471191406
   44.7, 65.4988250732
  44.71, 65.4572296143
  44.72, 65.4213256836
  44.73, 65.3902740479
  44.74, 65.3636474609
  44.75, 65.3419342041
  44.76, 65.3262863159
  44.77, 65.3179016113
  44.78, 65.3174819946
  44.79, 65.3247680664
   44.8, 65.3389282227
  44.81, 65.3587417603
  44.82, 65.3839035034
  44.83, 65.4145965576
  44.84, 65.4517974854
  44.85, 65.4962387085
  44.86, 65.5481262207
  44.87, 65.6061553955
  44.88, 65.6689453125
  44.89, 65.7353210449
   44.9, 65.8046417236
  44.91,  65.877494812
  44.92, 65.9548721313
  44.93, 66.0374221802
  44.94, 66.1253662109
  44.95, 66.2182998657
  44.96, 66.3149337769
  44.97, 66.4142150879
  44.98, 66.5160903931
  44.99,  66.620803833
     45, 66.7291030884
  45.01, 66.8413772583
  45.02, 66.9563827515
  45.03, 67.0724182129
  45.04,  67.187713623
  45.05, 67.3006134033
  45.06, 67.4108428955
  45.07, 67.5188446045
  45.08, 67.6252441406
  45.09, 67.7305603027
   45.1, 67.8350372314
  45.11, 67.9378967285
  45.12, 68.0380554199
  45.13, 68.1351852417
  45.14, 68.2297058105
  45.15, 68.3223190308
  45.16, 68.4139709473
  45.17, 68.5045166016
  45.18, 68.5925369263
  45.19, 68.6762237549
   45.2, 68.7538909912
  45.21, 68.8240127563
  45.22,  68.886756897
  45.23, 68.9424209595
  45.24,  68.991973877
  45.25, 69.0357437134
  45.26, 69.0735244751
  45.27, 69.1047592163
  45.28, 69.1288986206
  45.29, 69.1461486816
   45.3, 69.1575164795
  45.31, 69.1645812988
  45.32, 69.1680831909
  45.33, 69.1679458618
  45.34, 69.1630935669
  45.35, 69.1518707275
  45.36, 69.1332931519
  45.37, 69.1067657471
  45.38,  69.072769165
  45.39, 69.0323181152
   45.4, 68.9864501953
  45.41, 68.9355392456
  45.42, 68.8794708252
  45.43,  68.817817688
  45.44, 68.7503585815
  45.45, 68.6781616211
  45.46, 68.6024703979
  45.47, 68.5247421265
  45.48, 68.4458618164
  45.49, 68.3654708862
   45.5, 68.2823791504
  45.51,  68.195526123
  45.52, 68.1044464111
  45.53, 68.0090713501
  45.54, 67.9105682373
  45.55, 67.8104782104
  45.56, 67.7098007202
  45.57, 67.6090621948
  45.58, 67.5083847046
  45.59,  67.407409668
   45.6, 67.3067779541
  45.61, 67.2076568604
  45.62, 67.1115036011
  45.63, 67.0196304321
  45.64, 66.9321517944
  45.65, 66.8481216431
  45.66, 66.7665023804
  45.67, 66.6859664917
  45.68, 66.6059646606
  45.69, 66.5270767212
   45.7, 66.4503707886
  45.71, 66.3770141602
  45.72, 66.3081283569
  45.73, 66.2437438965
  45.74,  66.183631897
  45.75, 66.1283111572
  45.76, 66.0782546997
  45.77, 66.0350646973
  45.78, 65.9999237061
  45.79, 65.9736251831
   45.8, 65.9556045532
  45.81, 65.9445877075
  45.82, 65.9389419556
  45.83, 65.9373092651
  45.84, 65.9392623901
  45.85, 65.9451751709
  45.86, 65.9557952881
  45.87, 65.9720077515
  45.88, 65.9939804077
  45.89, 66.0213851929
   45.9, 66.0537033081
  45.91, 66.0912780762
  45.92, 66.1348953247
  45.93, 66.1856155396
  45.94, 66.2442855835
  45.95, 66.3108978271
  45.96, 66.3843917847
  45.97, 66.4629516602
  45.98, 66.5448074341
  45.99, 66.6286087036
     46, 66.7141571045
  46.01, 66.8019332886
  46.02, 66.8923950195
  46.03, 66.9860305786
  46.04, 67.0826568604
  46.05, 67.1814727783
  46.06, 67.2821884155
  46.07, 67.3848953247
  46.08, 67.4905548096
  46.09, 67.5997924805
   46.1,  67.712928772
  46.11, 67.8293228149
  46.12, 67.9472198486
  46.13, 68.0645980835
  46.14,    68.1796875
  46.15,  68.291343689
  46.16, 68.3995437622
  46.17, 68.5050582886
  46.18,  68.608291626
  46.19, 68.7095336914
   46.2, 68.8085708618
  46.21, 68.9048919678
  46.22, 68.9983520508
  46.23, 69.0898284912
  46.24, 69.1802062988
  46.25, 69.2702484131
  46.26, 69.3602676392
  46.27, 69.4490585327
  46.28, 69.5347518921
  46.29, 69.6156768799
   46.3,  69.689956665
  46.31, 69.7572402954
  46.32, 69.8177337646
  46.33, 69.8719711304
  46.34, 69.9206924438
  46.35, 69.9638442993
  46.36,  70.001121521
  46.37, 70.0324172974
  46.38, 70.0582199097
  46.39, 70.0797195435
   46.4, 70.0982131958
  46.41, 70.1148376465
  46.42, 70.1296539307
  46.43, 70.1418991089
  46.44, 70.1502304077
  46.45, 70.1530609131
  46.46, 70.1497802734
  46.47, 70.1403808594
  46.48,  70.125541687
  46.49, 70.1061325073
   46.5, 70.0824356079
  46.51, 70.0543289185
  46.52, 70.0213699341
  46.53, 69.9834671021
  46.54, 69.9414596558
  46.55, 69.8966674805
  46.56, 69.8502731323
  46.57, 69.8032836914
  46.58, 69.7559814453
  46.59, 69.7074661255
   46.6, 69.6569747925
  46.61, 69.6037445068
  46.62, 69.5476989746
  46.63, 69.4897994995
  46.64, 69.4312057495
  46.65, 69.3725509644
  46.66,  69.314201355
  46.67, 69.2556152344
  46.68, 69.1963806152
  46.69, 69.1366653442
   46.7,  69.077003479
  46.71, 69.0184402466
  46.72,  68.962020874
  46.73, 68.9083251953
  46.74, 68.8570251465
  46.75,  68.807434082
  46.76, 68.7586212158
  46.77, 68.7102127075
  46.78,  68.663192749
  46.79, 68.6182327271
   46.8, 68.5764694214
  46.81, 68.5387496948
  46.82, 68.5047225952
  46.83, 68.4737167358
  46.84, 68.4454421997
  46.85, 68.4196853638
  46.86, 68.3971176147
  46.87, 68.3787231445
  46.88, 68.3650131226
  46.89, 68.3560714722
   46.9,   68.35131073
  46.91, 68.3497314453
  46.92, 68.3507614136
  46.93, 68.3542251587
  46.94,  68.360824585
  46.95, 68.3716812134
  46.96, 68.3875350952
  46.97,  68.408203125
  46.98, 68.4330596924
  46.99, 68.4609298706
     47, 68.4913787842
  47.01, 68.5242538452
  47.02, 68.5600128174
