PCASP Diameter, Qscat (1.54 + 0.003)
  46.85, 241.582366943
  46.86, 241.691879272
  46.87, 241.835998535
  46.88, 241.992202759
  46.89, 242.136856079
   46.9, 242.249420166
  46.91, 242.316696167
  46.92, 242.332229614
  46.93, 242.299606323
  46.94, 242.229782104
  46.95, 242.140182495
  46.96, 242.052902222
  46.97, 241.991027832
  46.98, 241.975219727
  46.99, 242.019958496
     47, 242.131362915
  47.01, 242.306137085
  47.02, 242.529953003
  47.03, 242.783340454
  47.04, 243.041442871
  47.05, 243.281539917
  47.06, 243.482879639
  47.07, 243.632827759
  47.08, 243.725982666
  47.09, 243.765274048
   47.1,  243.76210022
  47.11, 243.733703613
  47.12, 243.701965332
  47.13, 243.689361572
  47.14, 243.714981079
  47.15, 243.792312622
  47.16, 243.925109863
  47.17, 244.108016968
  47.18, 244.326370239
  47.19, 244.560317993
   47.2, 244.787399292
  47.21, 244.984924316
  47.22, 245.136322021
  47.23, 245.230545044
  47.24, 245.264038086
  47.25, 245.242553711
  47.26, 245.178512573
  47.27, 245.091674805
  47.28, 245.005081177
  47.29, 244.940734863
   47.3, 244.917510986
  47.31, 244.946731567
  47.32, 245.030670166
  47.33, 245.162948608
  47.34, 245.328735352
  47.35, 245.508087158
  47.36, 245.680145264
  47.37, 245.824325562
  47.38, 245.924819946
  47.39, 245.971313477
   47.4, 245.961883545
  47.41, 245.902984619
  47.42,  245.80909729
  47.43, 245.700790405
  47.44, 245.601043701
  47.45, 245.531890869
  47.46, 245.510437012
  47.47, 245.544937134
  47.48, 245.635955811
  47.49, 245.774169922
   47.5, 245.944442749
  47.51, 246.125976562
  47.52, 246.296768188
  47.53,  246.43687439
  47.54, 246.530090332
  47.55, 246.567520142
  47.56, 246.548477173
  47.57, 246.481582642
  47.58,  246.38319397
  47.59, 246.275131226
   47.6, 246.180084229
  47.61, 246.119812012
  47.62, 246.109588623
  47.63, 246.157165527
  47.64, 246.261627197
  47.65, 246.412643433
  47.66, 246.594436646
  47.67, 246.786636353
  47.68, 246.966781616
  47.69,  247.11517334
   47.7, 247.217391968
  47.71, 247.265914917
  47.72, 247.262924194
  47.73, 247.219009399
  47.74, 247.152191162
  47.75, 247.084289551
  47.76, 247.037475586
  47.77, 247.031570435
  47.78, 247.079376221
  47.79, 247.187011719
   47.8, 247.351593018
  47.81, 247.562393188
  47.82, 247.802047729
  47.83, 248.049591064
  47.84, 248.282348633
  47.85, 248.480377197
  47.86, 248.629592896
  47.87, 248.724243164
  47.88, 248.767532349
  47.89, 248.770782471
   47.9, 248.751617432
  47.91, 248.730819702
  47.92, 248.728622437
  47.93, 248.762359619
  47.94, 248.843917847
  47.95, 248.977386475
  47.96, 249.158050537
  47.97, 249.374282837
  47.98, 249.607192993
  47.99,  249.83430481
     48,  250.03302002
  48.01, 250.184051514
  48.02, 250.275238037
  48.03,  250.30267334
  48.04, 250.271469116
  48.05, 250.194320679
  48.06, 250.090286255
  48.07, 249.980224609
  48.08,   249.8853302
  48.09, 249.823898315
   48.1, 249.807434082
  48.11,  249.84197998
  48.12,  249.92250061
  48.13, 250.037414551
  48.14, 250.168304443
  48.15, 250.293426514
  48.16, 250.391296387
  48.17, 250.445678711
  48.18, 250.445877075
  48.19,  250.39163208
   48.2,  250.29045105
  48.21, 250.156692505
  48.22, 250.010482788
  48.23, 249.874389648
  48.24, 249.768600464
  48.25, 249.711624146
  48.26, 249.715087891
  48.27,     249.78125
  48.28, 249.904586792
  48.29, 250.070831299
   48.3,  250.25920105
  48.31, 250.448242188
  48.32, 250.616607666
  48.33, 250.748641968
  48.34, 250.836135864
  48.35, 250.878341675
  48.36, 250.882293701
  48.37, 250.862915039
  48.38, 250.838012695
  48.39, 250.828170776
   48.4, 250.853240967
  48.41,  250.92906189
  48.42,  251.06262207
  48.43, 251.254852295
  48.44, 251.494949341
  48.45, 251.766723633
  48.46, 252.047103882
  48.47, 252.313934326
  48.48, 252.545944214
  48.49, 252.729019165
   48.5, 252.854934692
  48.51, 252.924407959
  48.52,  252.94543457
  48.53, 252.932037354
  48.54, 252.903747559
  48.55,  252.88142395
  48.56, 252.884368896
  48.57, 252.927215576
  48.58, 253.017501831
  48.59, 253.153793335
   48.6, 253.325210571
  48.61, 253.515350342
  48.62, 253.703262329
  48.63, 253.867706299
  48.64, 253.990722656
  48.65, 254.059570312
  48.66, 254.068984985
  48.67, 254.021438599
  48.68, 253.927597046
  48.69, 253.804458618
   48.7,  253.67288208
  48.71, 253.556060791
  48.72, 253.473556519
  48.73, 253.440338135
  48.74, 253.462265015
  48.75, 253.536392212
  48.76, 253.651412964
  48.77, 253.790985107
  48.78, 253.933639526
  48.79, 254.059677124
   48.8, 254.151931763
  48.81, 254.198455811
  48.82, 254.194778442
  48.83, 254.144470215
  48.84, 254.058898926
  48.85, 253.956512451
  48.86, 253.858612061
  48.87, 253.786895752
  48.88, 253.760223389
  48.89, 253.789916992
   48.9, 253.879379272
  48.91, 254.022872925
  48.92, 254.207382202
  48.93, 254.414123535
  48.94, 254.621032715
  48.95, 254.807220459
  48.96, 254.955566406
  48.97, 255.053894043
  48.98,  255.09866333
  48.99, 255.095611572
     49, 255.057098389
  49.01, 255.002410889
  49.02, 254.953018188
  49.03, 254.929885864
  49.04,  254.95010376
  49.05, 255.022903442
  49.06, 255.150192261
  49.07, 255.325164795
  49.08, 255.534454346
  49.09, 255.758850098
   49.1, 255.977218628
  49.11, 256.168457031
  49.12, 256.316619873
  49.13, 256.411132812
  49.14, 256.450408936
  49.15,  256.44128418
  49.16, 256.398864746
  49.17, 256.343109131
  49.18, 256.295440674
  49.19, 256.276184082
   49.2,  256.30078125
  49.21, 256.377441406
  49.22, 256.506561279
  49.23, 256.680969238
  49.24, 256.886016846
  49.25, 257.102722168
  49.26, 257.310272217
  49.27, 257.487884521
  49.28, 257.620147705
  49.29,   257.6980896
   49.3, 257.721466064
  49.31, 257.698608398
  49.32, 257.644714355
  49.33,  257.57913208
  49.34, 257.522918701
  49.35, 257.495330811
  49.36, 257.510009766
  49.37, 257.573944092
  49.38, 257.687408447
  49.39, 257.841583252
   49.4, 258.020233154
  49.41, 258.203765869
  49.42, 258.370147705
  49.43, 258.499450684
  49.44, 258.577209473
  49.45, 258.596740723
  49.46, 258.560058594
  49.47, 258.476989746
  49.48, 258.364959717
  49.49,  258.24407959
   49.5, 258.135650635
  49.51, 258.058197021
  49.52, 258.025939941
  49.53, 258.046356201
  49.54, 258.118499756
  49.55, 258.233337402
  49.56, 258.374420166
  49.57,  258.52166748
  49.58, 258.653533936
  49.59, 258.752624512
   49.6, 258.805938721
  49.61,  258.80947876
  49.62, 258.767059326
  49.63,  258.69152832
  49.64,  258.59954834
  49.65,  258.51184082
  49.66, 258.449768066
  49.67, 258.430511475
  49.68, 258.467468262
  49.69, 258.565307617
   49.7,  258.72088623
  49.71, 258.922088623
  49.72, 259.151275635
  49.73, 259.386779785
  49.74, 259.606536865
  49.75, 259.793579102
  49.76, 259.935943604
  49.77, 260.030273438
  49.78, 260.080993652
  49.79, 260.099761963
   49.8, 260.103088379
  49.81, 260.110412598
  49.82, 260.140777588
  49.83, 260.210449219
  49.84, 260.330657959
  49.85, 260.503265381
  49.86, 260.722229004
  49.87,  260.97354126
  49.88, 261.237609863
  49.89, 261.491394043
   49.9, 261.713378906
  49.91, 261.887695312
  49.92, 262.003814697
  49.93, 262.058685303
  49.94, 262.057617188
  49.95, 262.014465332
  49.96,  261.94644165
  49.97, 261.874633789
  49.98, 261.819458008
  49.99,  261.79788208
     50,  261.82043457
  50.01, 261.889770508
  50.02, 261.999298096
  50.03, 262.135131836
  50.04, 262.278106689
  50.05, 262.408050537
  50.06, 262.504974365
  50.07, 262.554779053
  50.08, 262.549591064
  50.09,   262.4894104
   50.1, 262.381134033
  50.11, 262.240753174
  50.12, 262.087860107
  50.13, 261.945404053
  50.14, 261.834594727
  50.15, 261.772155762
  50.16,  261.76776123
  50.17, 261.822753906
  50.18, 261.928131104
  50.19, 262.069122314
   50.2, 262.226379395
  50.21, 262.379180908
  50.22, 262.508178711
  50.23, 262.599975586
  50.24, 262.646972656
  50.25, 262.649169922
  50.26, 262.615692139
  50.27, 262.560668945
  50.28, 262.504821777
  50.29, 262.469085693
   50.3, 262.472747803
  50.31,  262.53024292
  50.32, 262.646728516
  50.33, 262.820556641
  50.34, 263.040466309
  50.35, 263.288696289
  50.36,  263.54510498
  50.37, 263.787628174
  50.38, 263.996856689
  50.39, 264.158721924
   50.4, 264.266662598
  50.41, 264.320953369
  50.42, 264.332061768
  50.43,  264.31539917
  50.44, 264.292114258
  50.45, 264.282928467
  50.46, 264.306274414
  50.47, 264.374664307
  50.48, 264.492828369
  50.49, 264.656738281
   50.5, 264.855987549
  50.51,  265.07333374
  50.52, 265.288360596
  50.53, 265.480865479
  50.54, 265.631988525
  50.55, 265.730377197
  50.56, 265.770385742
  50.57, 265.755432129
  50.58, 265.697601318
  50.59, 265.615081787
   50.6,  265.52835083
  50.61, 265.459014893
  50.62, 265.425231934
  50.63, 265.438781738
  50.64, 265.503631592
  50.65, 265.615661621
  50.66, 265.764068604
  50.67, 265.930969238
  50.68, 266.096893311
  50.69, 266.240814209
   50.7, 266.346038818
  50.71, 266.401641846
  50.72,  266.40435791
  50.73,  266.35925293
  50.74, 266.280029297
  50.75, 266.185211182
  50.76, 266.095336914
  50.77, 266.029937744
  50.78, 266.006164551
  50.79, 266.033111572
   50.8, 266.113220215
  50.81, 266.241851807
  50.82, 266.404205322
  50.83, 266.582763672
  50.84, 266.756103516
  50.85, 266.903381348
  50.86,   267.0078125
  50.87, 267.059936523
  50.88, 267.058837891
  50.89, 267.011810303
   50.9, 266.933441162
  50.91,     266.84375
  50.92, 266.763427734
  50.93, 266.711914062
  50.94, 266.704589844
  50.95, 266.750335693
  50.96, 266.851013184
  50.97, 266.998321533
  50.98, 267.178649902
  50.99,  267.37286377
     51, 267.559234619
  51.01, 267.718566895
  51.02,  267.83581543
  51.03, 267.902954102
  51.04, 267.921600342
  51.05, 267.899871826
  51.06, 267.853729248
  51.07,  267.80267334
  51.08, 267.767211914
  51.09, 267.765869141
   51.1,  267.81338501
  51.11, 267.916809082
  51.12, 268.076141357
  51.13, 268.281402588
  51.14, 268.517700195
  51.15, 268.763031006
  51.16, 268.996032715
  51.17, 269.197479248
  51.18, 269.353393555
  51.19, 269.456695557
   51.2, 269.510131836
  51.21, 269.521942139
  51.22, 269.507385254
  51.23, 269.485198975
  51.24, 269.475372314
  51.25, 269.495483398
  51.26, 269.558685303
  51.27,  269.67086792
  51.28, 269.829681396
  51.29, 270.024169922
   51.3, 270.237060547
  51.31, 270.446868896
  51.32, 270.632324219
  51.33, 270.774749756
  51.34, 270.861968994
  51.35, 270.888793945
  51.36, 270.858764648
  51.37, 270.782806396
  51.38, 270.677520752
  51.39, 270.563323975
   51.4, 270.461761475
  51.41, 270.391082764
  51.42, 270.364715576
  51.43, 270.388092041
  51.44, 270.458404541
  51.45, 270.565002441
  51.46, 270.689849854
  51.47, 270.812805176
  51.48, 270.914489746
  51.49, 270.978240967
   51.5, 270.994720459
  51.51, 270.960388184
  51.52, 270.881011963
  51.53, 270.768707275
  51.54, 270.642486572
  51.55, 270.523254395
  51.56,  270.43270874
  51.57, 270.388427734
  51.58, 270.402709961
  51.59, 270.479034424
   51.6, 270.611602783
  51.61, 270.787414551
  51.62, 270.988647461
  51.63, 271.193389893
  51.64, 271.382568359
  51.65, 271.539764404
  51.66, 271.654571533
  51.67, 271.725006104
  51.68, 271.756195068
  51.69, 271.760620117
   51.7, 271.755096436
  51.71, 271.760620117
  51.72, 271.795776367
  51.73, 271.875793457
  51.74, 272.009216309
  51.75, 272.196166992
  51.76, 272.428375244
  51.77, 272.691162109
  51.78, 272.964416504
  51.79, 273.227020264
   51.8, 273.458831787
  51.81, 273.643554688
  51.82, 273.772674561
  51.83, 273.844207764
  51.84,  273.86517334
  51.85, 273.849273682
  51.86,   273.8152771
  51.87, 273.784362793
  51.88, 273.774993896
  51.89, 273.802398682
   51.9, 273.873931885
  51.91,  273.98840332
  51.92, 274.138244629
  51.93, 274.308837891
  51.94, 274.481567383
  51.95, 274.636016846
  51.96, 274.754180908
  51.97,  274.82232666
  51.98, 274.833435059
  51.99, 274.789581299
     52, 274.699645996
  52.01, 274.580718994
  52.02, 274.452636719
  52.03, 274.337585449
  52.04, 274.255096436
  52.05,  274.21862793
  52.06, 274.235534668
  52.07, 274.303710938
  52.08, 274.414154053
  52.09, 274.552490234
   52.1, 274.698852539
  52.11, 274.833343506
  52.12, 274.937835693
  52.13,  274.99987793
  52.14, 275.013946533
  52.15, 274.982788086
  52.16, 274.917602539
  52.17, 274.835418701
  52.18,  274.75668335
  52.19, 274.701934814
   52.2, 274.687683105
  52.21, 274.725860596
  52.22, 274.820861816
  52.23, 274.967956543
  52.24,  275.15637207
  52.25, 275.368530273
  52.26, 275.583770752
  52.27, 275.781036377
  52.28, 275.942169189
  52.29, 276.055419922
   52.3, 276.116790771
  52.31,  276.13104248
  52.32, 276.109283447
  52.33, 276.069976807
  52.34, 276.032836914
  52.35, 276.018066406
  52.36, 276.041656494
  52.37, 276.114013672
  52.38, 276.237884521
  52.39, 276.408355713
   52.4, 276.613098145
  52.41, 276.833984375
  52.42, 277.050384521
  52.43, 277.241790771
  52.44,  277.39163208
  52.45, 277.490478516
  52.46, 277.536071777
  52.47,  277.53515625
  52.48,  277.50112915
  52.49, 277.451721191
   52.5, 277.407592773
  52.51, 277.388061523
  52.52,  277.40814209
  52.53, 277.477661133
  52.54, 277.598388672
  52.55, 277.764526367
  52.56, 277.961914062
  52.57, 278.172119141
  52.58, 278.373840332
  52.59, 278.547180176
   52.6, 278.676422119
  52.61, 278.753082275
  52.62, 278.777496338
  52.63, 278.756164551
  52.64, 278.703826904
  52.65, 278.638214111
  52.66, 278.579986572
  52.67, 278.546844482
  52.68, 278.553710938
  52.69, 278.608337402
   52.7, 278.711425781
  52.71, 278.854553223
  52.72, 279.023193359
  52.73,  279.19732666
  52.74, 279.356445312
  52.75, 279.480865479
  52.76, 279.558044434
  52.77,  279.58013916
  52.78, 279.549255371
  52.79, 279.474212646
   52.8, 279.370819092
  52.81, 279.258300781
  52.82, 279.157012939
  52.83, 279.086181641
  52.84, 279.060424805
  52.85, 279.086334229
  52.86, 279.163879395
  52.87, 279.282531738
  52.88, 279.428100586
  52.89, 279.580078125
   52.9, 279.719390869
  52.91, 279.828796387
  52.92, 279.896453857
  52.93, 279.918029785
  52.94, 279.896484375
  52.95, 279.842468262
  52.96, 279.771392822
  52.97, 279.703674316
  52.98, 279.659515381
  52.99, 279.656036377
     53, 279.706512451
  53.01, 279.815643311
  53.02, 279.979278564
  53.03, 280.186828613
  53.04, 280.420715332
  53.05, 280.661224365
  53.06, 280.887481689
  53.07, 281.083129883
  53.08, 281.236450195
  53.09, 281.343078613
   53.1, 281.406158447
  53.11, 281.435638428
  53.12,   281.4480896
  53.13, 281.462188721
  53.14, 281.496490479
  53.15, 281.566833496
  53.16, 281.682891846
  53.17, 281.846252441
  53.18, 282.051483154
  53.19, 282.284912109
   53.2,   282.5284729
  53.21, 282.762145996
  53.22, 282.965820312
  53.23, 283.123718262
  53.24, 283.225830078
  53.25,  283.26940918
  53.26, 283.259338379
  53.27, 283.208007812
  53.28, 283.133422852
  53.29, 283.056213379
   53.3, 282.995788574
  53.31, 282.968414307
  53.32, 282.983612061
  53.33, 283.043304443
  53.34, 283.140350342
  53.35, 283.263092041
  53.36, 283.393493652
  53.37, 283.511871338
  53.38, 283.601013184
  53.39,  283.64666748
   53.4, 283.641540527
  53.41, 283.584411621
  53.42, 283.484680176
  53.43, 283.356231689
  53.44, 283.219116211
  53.45, 283.094573975
  53.46, 283.002716064
  53.47, 282.958312988
  53.48, 282.969451904
  53.49,  283.03704834
   53.5, 283.153167725
  53.51,  283.30355835
  53.52,  283.47088623
  53.53, 283.634979248
  53.54, 283.777008057
  53.55, 283.883483887
  53.56, 283.947052002
  53.57, 283.968780518
  53.58, 283.956939697
  53.59, 283.926177979
   53.6, 283.895812988
  53.61,  283.88583374
  53.62, 283.912872314
  53.63, 283.988739014
  53.64, 284.119293213
  53.65, 284.301116943
  53.66, 284.525024414
  53.67,  284.77432251
  53.68, 285.030059814
  53.69, 285.270812988
   53.7, 285.478668213
  53.71,  285.63973999
  53.72, 285.748382568
  53.73, 285.806030273
  53.74, 285.822967529
  53.75,  285.81439209
  53.76, 285.799743652
  53.77, 285.798553467
  53.78, 285.826477051
  53.79, 285.895385742
   53.8,  286.00958252
  53.81,  286.16595459
  53.82, 286.353637695
  53.83, 286.556793213
  53.84, 286.756530762
  53.85, 286.932403564
  53.86, 287.068023682
  53.87, 287.152557373
  53.88, 287.182495117
  53.89,  287.16217041
   53.9, 287.103302002
  53.91, 287.023040771
  53.92, 286.941589355
  53.93, 286.878692627
  53.94, 286.849975586
  53.95, 286.866638184
  53.96, 286.932617188
  53.97, 287.043823242
  53.98, 287.188781738
  53.99, 287.350830078
     54, 287.510070801
  54.01, 287.647888184
  54.02, 287.747680664
  54.03, 287.800628662
  54.04, 287.804290771
  54.05, 287.764770508
  54.06, 287.694671631
  54.07, 287.611572266
  54.08, 287.534576416
  54.09, 287.482635498
   54.1, 287.470428467
  54.11, 287.507110596
  54.12, 287.594482422
  54.13, 287.726226807
  54.14, 287.889465332
  54.15, 288.065765381
  54.16, 288.234863281
  54.17, 288.379089355
  54.18, 288.482940674
  54.19,   288.5390625
   54.2, 288.547454834
  54.21, 288.514923096
  54.22, 288.455657959
  54.23, 288.386566162
  54.24, 288.327728271
  54.25, 288.297393799
  54.26, 288.309143066
  54.27,  288.37109375
  54.28, 288.482757568
  54.29, 288.637695312
   54.3, 288.820953369
  54.31, 289.014129639
  54.32, 289.197601318
  54.33, 289.354003906
  54.34, 289.470581055
  54.35, 289.541900635
  54.36, 289.568878174
  54.37, 289.559844971
  54.38, 289.529541016
  54.39, 289.496368408
   54.4, 289.479125977
  54.41,  289.49508667
  54.42,   289.5574646
  54.43,    289.671875
  54.44, 289.836578369
  54.45,  290.04119873
  54.46, 290.271148682
  54.47, 290.506195068
  54.48, 290.727478027
  54.49, 290.917053223
   54.5, 291.063018799
  54.51, 291.160064697
  54.52, 291.209838867
  54.53, 291.221374512
  54.54, 291.208770752
  54.55, 291.190917969
  54.56, 291.186065674
  54.57, 291.210510254
  54.58, 291.275421143
  54.59, 291.384521484
   54.6, 291.534484863
  54.61, 291.713562012
  54.62, 291.905700684
  54.63, 292.091491699
  54.64, 292.252319336
  54.65, 292.372070312
  54.66, 292.439941406
  54.67, 292.452758789
  54.68, 292.414367676
  54.69, 292.335723877
   54.7, 292.233276367
  54.71, 292.126708984
  54.72, 292.035247803
  54.73, 291.976196289
  54.74,  291.96005249
  54.75, 291.990447998
  54.76, 292.063171387
  54.77,  292.16696167
  54.78, 292.286437988
  54.79, 292.403015137
   54.8, 292.499420166
  54.81, 292.560821533
  54.82, 292.579559326
  54.83, 292.553161621
  54.84, 292.488006592
  54.85, 292.397003174
  54.86, 292.297424316
  54.87, 292.209716797
  54.88, 292.152282715
  54.89, 292.140808105
   54.9, 292.184051514
  54.91, 292.283111572
  54.92, 292.432525635
  54.93,  292.61895752
  54.94,  292.82598877
  54.95, 293.034881592
  54.96, 293.226745605
  54.97, 293.387542725
  54.98, 293.508911133
  54.99, 293.589050293
     55, 293.633789062
  55.01, 293.655700684
  55.02, 293.671478271
  55.03, 293.699493408
  55.04,  293.75579834
  55.05, 293.853363037
  55.06, 293.998352051
  55.07, 294.189178467
  55.08, 294.417907715
  55.09,  294.67010498
   55.1, 294.927581787
  55.11,  295.17074585
  55.12, 295.382415771
  55.13, 295.548370361
  55.14, 295.661254883
  55.15, 295.721435547
  55.16, 295.735992432
  55.17, 295.719268799
  55.18, 295.687927246
  55.19, 295.661437988
   55.2, 295.655639648
  55.21, 295.682922363
  55.22, 295.749176025
  55.23, 295.853912354
  55.24, 295.988128662
  55.25, 296.138671875
  55.26, 296.288635254
  55.27, 296.419464111
  55.28, 296.514862061
  55.29, 296.564056396
   55.3, 296.562713623
  55.31, 296.513244629
  55.32,  296.42678833
  55.33, 296.318481445
  55.34, 296.207122803
  55.35, 296.111968994
  55.36, 296.049163818
  55.37, 296.030090332
  55.38, 296.059936523
  55.39,  296.13671875
   55.4, 296.251495361
  55.41, 296.389068604
  55.42, 296.532440186
  55.43, 296.662750244
  55.44, 296.765197754
  55.45, 296.828613281
  55.46, 296.850311279
  55.47, 296.834381104
  55.48, 296.791290283
  55.49,  296.73638916
   55.5, 296.687866211
  55.51, 296.663116455
  55.52, 296.677001953
  55.53, 296.738494873
  55.54, 296.850616455
  55.55,  297.00793457
  55.56, 297.199829102
  55.57, 297.409484863
  55.58, 297.617950439
  55.59, 297.807647705
   55.6, 297.963226318
  55.61, 298.075164795
  55.62, 298.141967773
  55.63, 298.168304443
  55.64, 298.165374756
  55.65, 298.149139404
  55.66, 298.137054443
  55.67, 298.146179199
  55.68, 298.190155029
  55.69, 298.277160645
   55.7, 298.408874512
  55.71, 298.579772949
  55.72, 298.777435303
  55.73, 298.984954834
  55.74,   299.1847229
  55.75, 299.358581543
  55.76, 299.494049072
  55.77, 299.583251953
  55.78, 299.625671387
  55.79, 299.628540039
   55.8, 299.603912354
  55.81, 299.568389893
  55.82, 299.540008545
  55.83, 299.535125732
  55.84, 299.567565918
  55.85, 299.644439697
  55.86, 299.766113281
  55.87, 299.925628662
  55.88, 300.109436035
  55.89, 300.300598145
   55.9, 300.480987549
  55.91, 300.634307861
  55.92, 300.747833252
  55.93, 300.815155029
  55.94, 300.836791992
  55.95, 300.819824219
  55.96, 300.777160645
  55.97, 300.725189209
  55.98, 300.681518555
  55.99, 300.662872314
     56, 300.681304932
  56.01, 300.741607666
  56.02, 300.842956543
  56.03, 300.977111816
  56.04, 301.129974365
  56.05, 301.284301758
  56.06, 301.422271729
  56.07, 301.528869629
  56.08, 301.593536377
  56.09,  301.61138916
   56.1, 301.584625244
  56.11, 301.521972656
  56.12, 301.437927246
  56.13, 301.349334717
  56.14, 301.275146484
  56.15, 301.230438232
  56.16, 301.226959229
  56.17, 301.269378662
  56.18, 301.355285645
  56.19, 301.475738525
   56.2, 301.617034912
  56.21, 301.762512207
  56.22,   301.8956604
  56.23, 302.002441406
  56.24, 302.073699951
  56.25, 302.105926514
  56.26, 302.102508545
  56.27, 302.073669434
  56.28, 302.033843994
  56.29, 302.000457764
   56.3, 301.990936279
  56.31, 302.019775391
  56.32, 302.095733643
  56.33, 302.221557617
  56.34, 302.392700195
  56.35, 302.599273682
  56.36, 302.825561523
  56.37, 303.054901123
  56.38, 303.270019531
  56.39, 303.456420898
   56.4, 303.604644775
  56.41, 303.712463379
  56.42, 303.782318115
  56.43, 303.824462891
  56.44, 303.852966309
  56.45, 303.884002686
  56.46, 303.933135986
  56.47, 304.012969971
  56.48, 304.130310059
  56.49, 304.285705566
   56.5,  304.47354126
  56.51, 304.681549072
  56.52, 304.895050049
  56.53, 305.096282959
  56.54, 305.268859863
  56.55, 305.399902344
  56.56,  305.48147583
  56.57,  305.51272583
  56.58,  305.49911499
  56.59, 305.452331543
   56.6, 305.388244629
  56.61,  305.32409668
  56.62, 305.275604248
  56.63, 305.255340576
  56.64, 305.270477295
  56.65, 305.321563721
  56.66, 305.403076172
  56.67, 305.504119873
  56.68, 305.609863281
  56.69, 305.704620361
   56.7, 305.773406982
  56.71, 305.806396484
  56.72, 305.797119141
  56.73, 305.747436523
  56.74, 305.665496826
  56.75, 305.564697266
  56.76, 305.461700439
  56.77, 305.374572754
  56.78, 305.318359375
  56.79, 305.305267334
   56.8, 305.340118408
  56.81, 305.422607422
  56.82, 305.546600342
  56.83, 305.697845459
  56.84, 305.862426758
  56.85, 306.022369385
  56.86, 306.163024902
  56.87, 306.274505615
  56.88, 306.350799561
  56.89, 306.393676758
   56.9, 306.411071777
  56.91, 306.415649414
  56.92, 306.422698975
  56.93, 306.447631836
  56.94, 306.504241943
  56.95, 306.602050781
  56.96, 306.744567871
  56.97, 306.928314209
  56.98, 307.144836426
  56.99, 307.379852295
     57, 307.616607666
  57.01, 307.837585449
  57.02, 308.028594971
  57.03, 308.178894043
  57.04, 308.285766602
  57.05,  308.35043335
  57.06, 308.382080078
  57.07, 308.393463135
  57.08, 308.399963379
  57.09,  308.41708374
   57.1, 308.457855225
  57.11, 308.531066895
  57.12, 308.640075684
  57.13, 308.781433105
  57.14, 308.946289062
  57.15, 309.120697021
  57.16, 309.288513184
  57.17, 309.434631348
  57.18, 309.545715332
  57.19, 309.614074707
   57.2, 309.638214111
  57.21, 309.622406006
  57.22, 309.576965332
  57.23, 309.515899658
  57.24, 309.455657959
  57.25,  309.41229248
  57.26, 309.399139404
  57.27, 309.423980713
  57.28, 309.489868164
  57.29, 309.591827393
   57.3, 309.720611572
  57.31, 309.861541748
  57.32, 309.998809814
  57.33, 310.117767334
  57.34, 310.205841064
  57.35, 310.256713867
  57.36, 310.268981934
  57.37,  310.24887085
  57.38, 310.205627441
  57.39, 310.153564453
   57.4, 310.108642578
  57.41, 310.085388184
  57.42, 310.096435547
  57.43,  310.14755249
  57.44, 310.239776611
  57.45, 310.366607666
  57.46, 310.517364502
  57.47, 310.676849365
  57.48,  310.82989502
  57.49, 310.961486816
   57.5, 311.060791016
  57.51, 311.122894287
  57.52,  311.14743042
  57.53, 311.140228271
  57.54, 311.113098145
  57.55, 311.079772949
  57.56, 311.056243896
  57.57, 311.057250977
  57.58, 311.092315674
  57.59, 311.167938232
   57.6, 311.283508301
  57.61, 311.431396484
  57.62, 311.600891113
  57.63, 311.777160645
  57.64, 311.945037842
  57.65, 312.091583252
  57.66, 312.206817627
  57.67, 312.286193848
  57.68, 312.330871582
  57.69, 312.347991943
   57.7, 312.349914551
  57.71, 312.350097656
  57.72, 312.364227295
  57.73,  312.40637207
  57.74, 312.485198975
  57.75, 312.604522705
  57.76, 312.762573242
  57.77, 312.950012207
  57.78, 313.155456543
  57.79, 313.362976074
   57.8, 313.557678223
  57.81, 313.726257324
  57.82, 313.859436035
  57.83, 313.952850342
  57.84, 314.008605957
  57.85, 314.034088135
  57.86, 314.040527344
  57.87, 314.043395996
  57.88, 314.056549072
  57.89, 314.092254639
   57.9, 314.158508301
  57.91, 314.258026123
  57.92, 314.387054443
  57.93, 314.537261963
  57.94, 314.694732666
  57.95, 314.845458984
  57.96, 314.974700928
  57.97, 315.069946289
  57.98, 315.123687744
  57.99, 315.133728027
     58, 315.103607178
  58.01, 315.043426514
  58.02, 314.966186523
  58.03, 314.886932373
  58.04, 314.821655273
  58.05, 314.781951904
  58.06,  314.77645874
  58.07, 314.806854248
  58.08, 314.870117188
  58.09, 314.957763672
   58.1, 315.057403564
  58.11, 315.155578613
  58.12, 315.238769531
  58.13, 315.295898438
  58.14, 315.321350098
  58.15, 315.313934326
  58.16, 315.279602051
  58.17, 315.228210449
  58.18, 315.174255371
  58.19, 315.132843018
   58.2, 315.117584229
  58.21, 315.140258789
  58.22,  315.20715332
  58.23, 315.318572998
  58.24, 315.469909668
  58.25, 315.650634766
  58.26, 315.847930908
  58.27, 316.046081543
  58.28, 316.231262207
  58.29, 316.392089844
   58.3, 316.521789551
  58.31, 316.619934082
  58.32,  316.69152832
  58.33, 316.745849609
  58.34, 316.795349121
  58.35, 316.853546143
  58.36, 316.933135986
  58.37, 317.042541504
  58.38, 317.187072754
  58.39, 317.364837646
   58.4, 317.570037842
  58.41, 317.791290283
  58.42, 318.014190674
  58.43, 318.223632812
  58.44, 318.405822754
  58.45, 318.551055908
  58.46, 318.653167725
  58.47, 318.713317871
  58.48, 318.737487793
  58.49, 318.736206055
   58.5, 318.722808838
